dataset,prediction_method,class,loss_metric,loss_function,lr,beta_1,monitor_metric,monitor_mode,restore_best,features,sample_rate,noise_rate,label_noise_rate,epochs,batch_size,data_length_time,repetitions,n_h_block,n_train_h_block,n_valid_h_block,n_test_h_block,h_moving_step,segments_time,segments_overlap,inner_classifier,calibration,M,datetime,running_time,n_params,decision_time,decision_overlap,Core_pesl_mean,Core_pesl_std,Core_pesl_max,Core_pesl_min,Core_mse_mean,Core_mse_std,Core_mse_max,Core_mse_min,Core_esl_mean,Core_esl_std,Core_esl_max,Core_esl_min,Core_ll_mean,Core_ll_std,Core_ll_max,Core_ll_min,Core_accuracy_mean,Core_accuracy_std,Core_accuracy_max,Core_accuracy_min,Core_precision_mean,Core_precision_std,Core_precision_max,Core_precision_min,Core_recall_mean,Core_recall_std,Core_recall_max,Core_recall_min,Core_f1_mean,Core_f1_std,Core_f1_max,Core_f1_min,MV_pesl_mean,MV_pesl_std,MV_pesl_max,MV_pesl_min,MV_esl_mean,MV_esl_std,MV_esl_max,MV_esl_min,MV_ll_mean,MV_ll_std,MV_ll_max,MV_ll_min,MV_accuracy_mean,MV_accuracy_std,MV_accuracy_max,MV_accuracy_min,MV_precision_mean,MV_precision_std,MV_precision_max,MV_precision_min,MV_recall_mean,MV_recall_std,MV_recall_max,MV_recall_min,MV_f1_mean,MV_f1_std,MV_f1_max,MV_f1_min,MS_pesl_mean,MS_pesl_std,MS_pesl_max,MS_pesl_min,MS_esl_mean,MS_esl_std,MS_esl_max,MS_esl_min,MS_ll_mean,MS_ll_std,MS_ll_max,MS_ll_min,MS_accuracy_mean,MS_accuracy_std,MS_accuracy_max,MS_accuracy_min,MS_precision_mean,MS_precision_std,MS_precision_max,MS_precision_min,MS_recall_mean,MS_recall_std,MS_recall_max,MS_recall_min,MS_f1_mean,MS_f1_std,MS_f1_max,MS_f1_min,UQ_Total_mean,UQ_Total_std,UQ_Total_max,UQ_Total_min,UQ_Model_mean,UQ_Model_std,UQ_Model_max,UQ_Model_min,UQ_Data_mean,UQ_Data_std,UQ_Data_max,UQ_Data_min,validation_metric_ms_pesl_mean,validation_metric_ms_pesl_std,validation_metric_ms_pesl_max,validation_metric_ms_pesl_min,calibration_metric_ECE_mean,calibration_metric_ECE_std,calibration_metric_ECE_max,calibration_metric_ECE_min,calibration_metric_ACE_mean,calibration_metric_ACE_std,calibration_metric_ACE_max,calibration_metric_ACE_min,calibration_metric_MCE_mean,calibration_metric_MCE_std,calibration_metric_MCE_max,calibration_metric_MCE_min
/kaggle/input/user-identification/UCI-HAR-Dataset/,InCls:[UnCalibrated]_UQ:[Calibrated][Totall],30,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7b67607cfd30>,0.0001,0.5,ms_pesl,min,True,"['x1', 'y1', 'z1', 'x2', 'y2', 'z2', 'x3', 'y3', 'z3']",1,100,0.0,50,32,-1,1,2,1,1,1,1,0:00:32,0.75,CNN_L,ENIR,200,2024:07:06 13:16:12,2483 seconds,565774,0:02:08,0,0.022880124,0.0,0.022880124,0.022880124,0.013215209436124586,0.0,0.013215209436124586,0.013215209436124586,0.013215209436124586,0.0,0.013215209436124586,0.013215209436124586,0.8448402267776528,0.0,0.8448402267776528,0.8448402267776528,0.7000543731551965,0.0,0.7000543731551965,0.7000543731551965,0.7157121992918207,0.0,0.7157121992918207,0.7157121992918207,0.6933317475513441,0.0,0.6933317475513441,0.6933317475513441,0.6908219440714457,0.0,0.6908219440714457,0.6908219440714457,0.0062348447,0.0,0.0062348447,0.0062348447,0.005498055844846356,0.0,0.005498055844846356,0.005498055844846356,0.4042037646099492,0.0,0.4042037646099492,0.4042037646099492,0.9771341463414634,0.0,0.9771341463414634,0.9771341463414634,0.9801630484431697,0.0,0.9801630484431697,0.9801630484431697,0.9746115973563787,0.0,0.9746115973563787,0.9746115973563787,0.975661983704801,0.0,0.975661983704801,0.975661983704801,0.007513308,0.0,0.007513308,0.007513308,0.007349577441949493,0.0,0.007349577441949493,0.007349577441949493,0.5696353557155139,0.0,0.5696353557155139,0.5696353557155139,0.9949186991869918,0.0,0.9949186991869918,0.9949186991869918,0.995560448696714,0.0,0.995560448696714,0.995560448696714,0.9943573699451228,0.0,0.9943573699451228,0.9943573699451228,0.9947784002648977,0.0,0.9947784002648977,0.9947784002648977,4.2884508248429585,0.0,4.2884508248429585,4.2884508248429585,9.192170612274739e-15,0.0,9.192170612274739e-15,9.192170612274739e-15,4.28845082484295,0.0,4.28845082484295,4.28845082484295,0.007261063,0.0,0.007261063,0.007261063,0.03358884725279278,0.0,0.03358884725279278,0.03358884725279278,0.04787832139396108,0.0,0.04787832139396108,0.04787832139396108,0.14402597811486986,0.0,0.14402597811486986,0.14402597811486986
/kaggle/input/user-identification/UCI-HAR-Dataset/,InCls:[UnCalibrated]_UQ:[UnCalibrated][Totall],30,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7b67607cfd30>,0.0001,0.5,ms_pesl,min,True,"['x1', 'y1', 'z1', 'x2', 'y2', 'z2', 'x3', 'y3', 'z3']",1,100,0.0,50,32,-1,1,2,1,1,1,1,0:00:32,0.75,CNN_L,ENIR,200,2024:07:06 13:16:12,2483 seconds,565774,0:02:08,0,0.022880124,0.0,0.022880124,0.022880124,0.013215209436124586,0.0,0.013215209436124586,0.013215209436124586,0.013215209436124586,0.0,0.013215209436124586,0.013215209436124586,0.8448402267776528,0.0,0.8448402267776528,0.8448402267776528,0.7000543731551965,0.0,0.7000543731551965,0.7000543731551965,0.7157121992918207,0.0,0.7157121992918207,0.7157121992918207,0.6933317475513441,0.0,0.6933317475513441,0.6933317475513441,0.6908219440714457,0.0,0.6908219440714457,0.6908219440714457,0.0059677763,0.0,0.0059677763,0.0059677763,0.0053292261720053,0.0,0.0053292261720053,0.0053292261720053,0.3954632165648015,0.0,0.3954632165648015,0.3954632165648015,0.9801829268292683,0.0,0.9801829268292683,0.9801829268292683,0.9830863204316653,0.0,0.9830863204316653,0.9830863204316653,0.977825898009103,0.0,0.977825898009103,0.977825898009103,0.9785891436773846,0.0,0.9785891436773846,0.9785891436773846,0.007294362,0.0,0.007294362,0.007294362,0.0071633777656193035,0.0,0.0071633777656193035,0.0071633777656193035,0.5585071205682325,0.0,0.5585071205682325,0.5585071205682325,0.9959349593495935,0.0,0.9959349593495935,0.9959349593495935,0.9963820033340582,0.0,0.9963820033340582,0.9963820033340582,0.9955919378463575,0.0,0.9955919378463575,0.9955919378463575,0.9958797915698272,0.0,0.9958797915698272,0.9958797915698272,4.894636,0.0,4.894636,4.894636,2.5408598e-08,0.0,2.5408598e-08,2.5408598e-08,4.894636,0.0,4.894636,4.894636,0.007261063,0.0,0.007261063,0.007261063,0.03358884725279278,0.0,0.03358884725279278,0.03358884725279278,0.04787832139396108,0.0,0.04787832139396108,0.04787832139396108,0.14402597811486986,0.0,0.14402597811486986,0.14402597811486986
/kaggle/input/user-identification/UCI-HAR-Dataset/,InCls:[Calibrated]_UQ:[Calibrated][Totall],30,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7b67607cfd30>,0.0001,0.5,ms_pesl,min,True,"['x1', 'y1', 'z1', 'x2', 'y2', 'z2', 'x3', 'y3', 'z3']",1,100,0.0,50,32,-1,1,2,1,1,1,1,0:00:32,0.75,CNN_L,ENIR,200,2024:07:06 13:16:12,2483 seconds,565774,0:02:08,0,0.022258721,0.0,0.022258721,0.022258721,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,1.025838151752035,0.0,1.025838151752035,1.025838151752035,0.7094919993785925,0.0,0.7094919993785925,0.7094919993785925,0.7130831659118557,0.0,0.7130831659118557,0.7130831659118557,0.7056748013682453,0.0,0.7056748013682453,0.7056748013682453,0.7049419749980929,0.0,0.7049419749980929,0.7049419749980929,0.005139644,0.0,0.005139644,0.005139644,0.004926793792812032,0.0,0.004926793792812032,0.004926793792812032,0.37600903444237654,0.0,0.37600903444237654,0.37600903444237654,0.9928861788617886,0.0,0.9928861788617886,0.9928861788617886,0.9935916351905827,0.0,0.9935916351905827,0.9935916351905827,0.9927307023518674,0.0,0.9927307023518674,0.9927307023518674,0.993024100368636,0.0,0.993024100368636,0.993024100368636,0.0062367925,0.0,0.0062367925,0.0062367925,0.006204046329003177,0.0,0.006204046329003177,0.006204046329003177,0.4984037285051901,0.0,0.4984037285051901,0.4984037285051901,0.9989837398373984,0.0,0.9989837398373984,0.9989837398373984,0.9989784072440213,0.0,0.9989784072440213,0.9989784072440213,0.9988973938399854,0.0,0.9988973938399854,0.9988973938399854,0.998929311662701,0.0,0.998929311662701,0.998929311662701,4.2884508248429585,0.0,4.2884508248429585,4.2884508248429585,9.192170612274739e-15,0.0,9.192170612274739e-15,9.192170612274739e-15,4.28845082484295,0.0,4.28845082484295,4.28845082484295,0.007261063,0.0,0.007261063,0.007261063,0.02729141281727473,0.0,0.02729141281727473,0.02729141281727473,0.033210078121003184,0.0,0.033210078121003184,0.033210078121003184,0.08519244941602824,0.0,0.08519244941602824,0.08519244941602824
/kaggle/input/user-identification/UCI-HAR-Dataset/,InCls:[Calibrated]_UQ:[UnCalibrated][Totall],30,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7b67607cfd30>,0.0001,0.5,ms_pesl,min,True,"['x1', 'y1', 'z1', 'x2', 'y2', 'z2', 'x3', 'y3', 'z3']",1,100,0.0,50,32,-1,1,2,1,1,1,1,0:00:32,0.75,CNN_L,ENIR,200,2024:07:06 13:16:12,2483 seconds,565774,0:02:08,0,0.022258721,0.0,0.022258721,0.022258721,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,1.025838151752035,0.0,1.025838151752035,1.025838151752035,0.7094919993785925,0.0,0.7094919993785925,0.7094919993785925,0.7130831659118557,0.0,0.7130831659118557,0.7130831659118557,0.7056748013682453,0.0,0.7056748013682453,0.7056748013682453,0.7049419749980929,0.0,0.7049419749980929,0.7049419749980929,0.00500723,0.0,0.00500723,0.00500723,0.004810752862715752,0.0,0.004810752862715752,0.004810752862715752,0.36989256801636966,0.0,0.36989256801636966,0.36989256801636966,0.9939024390243902,0.0,0.9939024390243902,0.9939024390243902,0.9943513034357605,0.0,0.9943513034357605,0.9943513034357605,0.993557106966195,0.0,0.993557106966195,0.993557106966195,0.993827631553666,0.0,0.993827631553666,0.993827631553666,0.0060972082,0.0,0.0060972082,0.0060972082,0.00606446187206458,0.0,0.00606446187206458,0.00606446187206458,0.4896459830000459,0.0,0.4896459830000459,0.4896459830000459,0.9989837398373984,0.0,0.9989837398373984,0.9989837398373984,0.9989784072440213,0.0,0.9989784072440213,0.9989784072440213,0.9988973938399854,0.0,0.9988973938399854,0.9988973938399854,0.998929311662701,0.0,0.998929311662701,0.998929311662701,4.894636,0.0,4.894636,4.894636,2.5408598e-08,0.0,2.5408598e-08,2.5408598e-08,4.894636,0.0,4.894636,4.894636,0.007261063,0.0,0.007261063,0.007261063,0.02729141281727473,0.0,0.02729141281727473,0.02729141281727473,0.033210078121003184,0.0,0.033210078121003184,0.033210078121003184,0.08519244941602824,0.0,0.08519244941602824,0.08519244941602824
/kaggle/input/user-identification/UCI-HAR-Dataset/,InCls:[Calibrated]_UQ:[Calibrated][Data],30,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7b67607cfd30>,0.0001,0.5,ms_pesl,min,True,"['x1', 'y1', 'z1', 'x2', 'y2', 'z2', 'x3', 'y3', 'z3']",1,100,0.0,50,32,-1,1,2,1,1,1,1,0:00:32,0.75,CNN_L,ENIR,200,2024:07:06 13:16:12,2483 seconds,565774,0:02:08,0,0.022258721,0.0,0.022258721,0.022258721,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,1.025838151752035,0.0,1.025838151752035,1.025838151752035,0.7094919993785925,0.0,0.7094919993785925,0.7094919993785925,0.7130831659118557,0.0,0.7130831659118557,0.7130831659118557,0.7056748013682453,0.0,0.7056748013682453,0.7056748013682453,0.7049419749980929,0.0,0.7049419749980929,0.7049419749980929,0.005139644,0.0,0.005139644,0.005139644,0.004926793792812076,0.0,0.004926793792812076,0.004926793792812076,0.37600903444237893,0.0,0.37600903444237893,0.37600903444237893,0.9928861788617886,0.0,0.9928861788617886,0.9928861788617886,0.9935916351905827,0.0,0.9935916351905827,0.9935916351905827,0.9927307023518674,0.0,0.9927307023518674,0.9927307023518674,0.993024100368636,0.0,0.993024100368636,0.993024100368636,0.0062367925,0.0,0.0062367925,0.0062367925,0.006204046329003225,0.0,0.006204046329003225,0.006204046329003225,0.49840372850519304,0.0,0.49840372850519304,0.49840372850519304,0.9989837398373984,0.0,0.9989837398373984,0.9989837398373984,0.9989784072440213,0.0,0.9989784072440213,0.9989784072440213,0.9988973938399854,0.0,0.9988973938399854,0.9988973938399854,0.998929311662701,0.0,0.998929311662701,0.998929311662701,4.2884508248429585,0.0,4.2884508248429585,4.2884508248429585,9.192170612274739e-15,0.0,9.192170612274739e-15,9.192170612274739e-15,4.28845082484295,0.0,4.28845082484295,4.28845082484295,0.007261063,0.0,0.007261063,0.007261063,0.02729141281727473,0.0,0.02729141281727473,0.02729141281727473,0.033210078121003184,0.0,0.033210078121003184,0.033210078121003184,0.08519244941602824,0.0,0.08519244941602824,0.08519244941602824
/kaggle/input/user-identification/UCI-HAR-Dataset/,InCls:[Calibrated]_UQ:[UnCalibrated][Data],30,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7b67607cfd30>,0.0001,0.5,ms_pesl,min,True,"['x1', 'y1', 'z1', 'x2', 'y2', 'z2', 'x3', 'y3', 'z3']",1,100,0.0,50,32,-1,1,2,1,1,1,1,0:00:32,0.75,CNN_L,ENIR,200,2024:07:06 13:16:12,2483 seconds,565774,0:02:08,0,0.022258721,0.0,0.022258721,0.022258721,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,1.025838151752035,0.0,1.025838151752035,1.025838151752035,0.7094919993785925,0.0,0.7094919993785925,0.7094919993785925,0.7130831659118557,0.0,0.7130831659118557,0.7130831659118557,0.7056748013682453,0.0,0.7056748013682453,0.7056748013682453,0.7049419749980929,0.0,0.7049419749980929,0.7049419749980929,0.0050071348,0.0,0.0050071348,0.0050071348,0.004810658147240496,0.0,0.004810658147240496,0.004810658147240496,0.3698869166593041,0.0,0.3698869166593041,0.3698869166593041,0.9939024390243902,0.0,0.9939024390243902,0.9939024390243902,0.9943513034357605,0.0,0.9943513034357605,0.9943513034357605,0.993557106966195,0.0,0.993557106966195,0.993557106966195,0.993827631553666,0.0,0.993827631553666,0.993827631553666,0.0060971524,0.0,0.0060971524,0.0060971524,0.0060644063153547315,0.0,0.0060644063153547315,0.0060644063153547315,0.48964268992230126,0.0,0.48964268992230126,0.48964268992230126,0.9989837398373984,0.0,0.9989837398373984,0.9989837398373984,0.9989784072440213,0.0,0.9989784072440213,0.9989784072440213,0.9988973938399854,0.0,0.9988973938399854,0.9988973938399854,0.998929311662701,0.0,0.998929311662701,0.998929311662701,4.894636,0.0,4.894636,4.894636,2.5408598e-08,0.0,2.5408598e-08,2.5408598e-08,4.894636,0.0,4.894636,4.894636,0.007261063,0.0,0.007261063,0.007261063,0.02729141281727473,0.0,0.02729141281727473,0.02729141281727473,0.033210078121003184,0.0,0.033210078121003184,0.033210078121003184,0.08519244941602824,0.0,0.08519244941602824,0.08519244941602824
/kaggle/input/user-identification/UCI-HAR-Dataset/,InCls:[Calibrated]_UQ:[Calibrated][Model],30,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7b67607cfd30>,0.0001,0.5,ms_pesl,min,True,"['x1', 'y1', 'z1', 'x2', 'y2', 'z2', 'x3', 'y3', 'z3']",1,100,0.0,50,32,-1,1,2,1,1,1,1,0:00:32,0.75,CNN_L,ENIR,200,2024:07:06 13:16:12,2483 seconds,565774,0:02:08,0,0.022258721,0.0,0.022258721,0.022258721,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,1.025838151752035,0.0,1.025838151752035,1.025838151752035,0.7094919993785925,0.0,0.7094919993785925,0.7094919993785925,0.7130831659118557,0.0,0.7130831659118557,0.7130831659118557,0.7056748013682453,0.0,0.7056748013682453,0.7056748013682453,0.7049419749980929,0.0,0.7049419749980929,0.7049419749980929,0.004994591,0.0,0.004994591,0.004994591,0.004912725902406135,0.0,0.004912725902406135,0.004912725902406135,0.37540933439779084,0.0,0.37540933439779084,0.37540933439779084,0.9933943089430894,0.0,0.9933943089430894,0.9933943089430894,0.9939555345130059,0.0,0.9939555345130059,0.9939555345130059,0.993013169100049,0.0,0.993013169100049,0.993013169100049,0.9933078015738203,0.0,0.9933078015738203,0.9933078015738203,0.0062141563,0.0,0.0062141563,0.0062141563,0.006181410431718269,0.0,0.006181410431718269,0.006181410431718269,0.497137962483933,0.0,0.497137962483933,0.497137962483933,0.9989837398373984,0.0,0.9989837398373984,0.9989837398373984,0.9989784072440213,0.0,0.9989784072440213,0.9989784072440213,0.9988973938399854,0.0,0.9988973938399854,0.9988973938399854,0.998929311662701,0.0,0.998929311662701,0.998929311662701,4.2884508248429585,0.0,4.2884508248429585,4.2884508248429585,9.192170612274739e-15,0.0,9.192170612274739e-15,9.192170612274739e-15,4.28845082484295,0.0,4.28845082484295,4.28845082484295,0.007261063,0.0,0.007261063,0.007261063,0.02729141281727473,0.0,0.02729141281727473,0.02729141281727473,0.033210078121003184,0.0,0.033210078121003184,0.033210078121003184,0.08519244941602824,0.0,0.08519244941602824,0.08519244941602824
/kaggle/input/user-identification/UCI-HAR-Dataset/,InCls:[Calibrated]_UQ:[UnCalibrated][Model],30,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7b67607cfd30>,0.0001,0.5,ms_pesl,min,True,"['x1', 'y1', 'z1', 'x2', 'y2', 'z2', 'x3', 'y3', 'z3']",1,100,0.0,50,32,-1,1,2,1,1,1,1,0:00:32,0.75,CNN_L,ENIR,200,2024:07:06 13:16:12,2483 seconds,565774,0:02:08,0,0.022258721,0.0,0.022258721,0.022258721,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,1.025838151752035,0.0,1.025838151752035,1.025838151752035,0.7094919993785925,0.0,0.7094919993785925,0.7094919993785925,0.7130831659118557,0.0,0.7130831659118557,0.7130831659118557,0.7056748013682453,0.0,0.7056748013682453,0.7056748013682453,0.7049419749980929,0.0,0.7049419749980929,0.7049419749980929,0.0051911036,0.0,0.0051911036,0.0051911036,0.004912761011938039,0.0,0.004912761011938039,0.004912761011938039,0.3754114061224772,0.0,0.3754114061224772,0.3754114061224772,0.9913617886178862,0.0,0.9913617886178862,0.9913617886178862,0.9918052541257913,0.0,0.9918052541257913,0.9918052541257913,0.9906372056627653,0.0,0.9906372056627653,0.9906372056627653,0.9910483037913477,0.0,0.9910483037913477,0.9910483037913477,0.006214177,0.0,0.006214177,0.006214177,0.006181430725292551,0.0,0.006181430725292551,0.006181430725292551,0.4971391768550037,0.0,0.4971391768550037,0.4971391768550037,0.9989837398373984,0.0,0.9989837398373984,0.9989837398373984,0.9989784072440213,0.0,0.9989784072440213,0.9989784072440213,0.9988973938399854,0.0,0.9988973938399854,0.9988973938399854,0.998929311662701,0.0,0.998929311662701,0.998929311662701,4.894636,0.0,4.894636,4.894636,2.5408598e-08,0.0,2.5408598e-08,2.5408598e-08,4.894636,0.0,4.894636,4.894636,0.007261063,0.0,0.007261063,0.007261063,0.02729141281727473,0.0,0.02729141281727473,0.02729141281727473,0.033210078121003184,0.0,0.033210078121003184,0.033210078121003184,0.08519244941602824,0.0,0.08519244941602824,0.08519244941602824
/kaggle/input/user-identification/UCI-HAR-Dataset/,InCls:[Calibrated]_UQ:[-][No],30,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7b67607cfd30>,0.0001,0.5,ms_pesl,min,True,"['x1', 'y1', 'z1', 'x2', 'y2', 'z2', 'x3', 'y3', 'z3']",1,100,0.0,50,32,-1,1,2,1,1,1,1,0:00:32,0.75,CNN_L,ENIR,200,2024:07:06 13:16:12,2483 seconds,565774,0:02:08,0,0.022258721,0.0,0.022258721,0.022258721,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,0.012897908818292407,0.0,0.012897908818292407,0.012897908818292407,1.025838151752035,0.0,1.025838151752035,1.025838151752035,0.7094919993785925,0.0,0.7094919993785925,0.7094919993785925,0.7130831659118557,0.0,0.7130831659118557,0.7130831659118557,0.7056748013682453,0.0,0.7056748013682453,0.7056748013682453,0.7049419749980929,0.0,0.7049419749980929,0.7049419749980929,0.004994591,0.0,0.004994591,0.004994591,0.004912725902406953,0.0,0.004912725902406953,0.004912725902406953,0.375409334397834,0.0,0.375409334397834,0.375409334397834,0.9959349593495935,0.0,0.9959349593495935,0.9959349593495935,0.9960059823195416,0.0,0.9960059823195416,0.9960059823195416,0.9957333493751614,0.0,0.9957333493751614,0.9957333493751614,0.9958375400046774,0.0,0.9958375400046774,0.9958375400046774,0.0062141563,0.0,0.0062141563,0.0062141563,0.006181410431719159,0.0,0.006181410431719159,0.006181410431719159,0.4971379624839874,0.0,0.4971379624839874,0.4971379624839874,0.9989837398373984,0.0,0.9989837398373984,0.9989837398373984,0.9989784072440213,0.0,0.9989784072440213,0.9989784072440213,0.9988973938399854,0.0,0.9988973938399854,0.9988973938399854,0.998929311662701,0.0,0.998929311662701,0.998929311662701,4.894636,0.0,4.894636,4.894636,2.5408598e-08,0.0,2.5408598e-08,2.5408598e-08,4.894636,0.0,4.894636,4.894636,0.007261063,0.0,0.007261063,0.007261063,0.02729141281727473,0.0,0.02729141281727473,0.02729141281727473,0.033210078121003184,0.0,0.033210078121003184,0.033210078121003184,0.08519244941602824,0.0,0.08519244941602824,0.08519244941602824
/kaggle/input/user-identification/UCI-HAR-Dataset/,InCls:[UnCalibrated]_UQ:[-][No],30,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7b67607cfd30>,0.0001,0.5,ms_pesl,min,True,"['x1', 'y1', 'z1', 'x2', 'y2', 'z2', 'x3', 'y3', 'z3']",1,100,0.0,50,32,-1,1,2,1,1,1,1,0:00:32,0.75,CNN_L,ENIR,200,2024:07:06 13:16:12,2483 seconds,565774,0:02:08,0,0.022880124,0.0,0.022880124,0.022880124,0.013215209436124586,0.0,0.013215209436124586,0.013215209436124586,0.013215209436124586,0.0,0.013215209436124586,0.013215209436124586,0.8448402267776528,0.0,0.8448402267776528,0.8448402267776528,0.7000543731551965,0.0,0.7000543731551965,0.7000543731551965,0.7157121992918207,0.0,0.7157121992918207,0.7157121992918207,0.6933317475513441,0.0,0.6933317475513441,0.6933317475513441,0.6908219440714457,0.0,0.6908219440714457,0.6908219440714457,0.0059248037,0.0,0.0059248037,0.0059248037,0.005466357178364682,0.0,0.005466357178364682,0.005466357178364682,0.4026585492369732,0.0,0.4026585492369732,0.4026585492369732,0.983739837398374,0.0,0.983739837398374,0.983739837398374,0.9854197138275858,0.0,0.9854197138275858,0.9854197138275858,0.9816803255371913,0.0,0.9816803255371913,0.9816803255371913,0.9822457834706424,0.0,0.9822457834706424,0.9822457834706424,0.0074788826,0.0,0.0074788826,0.0074788826,0.007315151207104176,0.0,0.007315151207104176,0.007315151207104176,0.5677938581071982,0.0,0.5677938581071982,0.5677938581071982,0.9949186991869918,0.0,0.9949186991869918,0.9949186991869918,0.9955223675627425,0.0,0.9955223675627425,0.9955223675627425,0.994437019487138,0.0,0.994437019487138,0.994437019487138,0.9948177317456152,0.0,0.9948177317456152,0.9948177317456152,4.894636,0.0,4.894636,4.894636,2.5408598e-08,0.0,2.5408598e-08,2.5408598e-08,4.894636,0.0,4.894636,4.894636,0.007261063,0.0,0.007261063,0.007261063,0.03358884725279278,0.0,0.03358884725279278,0.03358884725279278,0.04787832139396108,0.0,0.04787832139396108,0.04787832139396108,0.14402597811486986,0.0,0.14402597811486986,0.14402597811486986
