dataset,prediction_method,class,loss_metric,loss_function,lr,beta_1,monitor_metric,monitor_mode,restore_best,features,sample_rate,noise_rate,label_noise_rate,epochs,batch_size,data_length_time,repetitions,n_h_block,n_train_h_block,n_valid_h_block,n_test_h_block,h_moving_step,segments_time,segments_overlap,inner_classifier,calibration,M,datetime,running_time,n_params,decision_time,decision_overlap,Core_pesl_mean,Core_pesl_std,Core_pesl_max,Core_pesl_min,Core_mse_mean,Core_mse_std,Core_mse_max,Core_mse_min,Core_esl_mean,Core_esl_std,Core_esl_max,Core_esl_min,Core_ll_mean,Core_ll_std,Core_ll_max,Core_ll_min,Core_accuracy_mean,Core_accuracy_std,Core_accuracy_max,Core_accuracy_min,Core_precision_mean,Core_precision_std,Core_precision_max,Core_precision_min,Core_recall_mean,Core_recall_std,Core_recall_max,Core_recall_min,Core_f1_mean,Core_f1_std,Core_f1_max,Core_f1_min,MV_pesl_mean,MV_pesl_std,MV_pesl_max,MV_pesl_min,MV_esl_mean,MV_esl_std,MV_esl_max,MV_esl_min,MV_ll_mean,MV_ll_std,MV_ll_max,MV_ll_min,MV_accuracy_mean,MV_accuracy_std,MV_accuracy_max,MV_accuracy_min,MV_precision_mean,MV_precision_std,MV_precision_max,MV_precision_min,MV_recall_mean,MV_recall_std,MV_recall_max,MV_recall_min,MV_f1_mean,MV_f1_std,MV_f1_max,MV_f1_min,MS_pesl_mean,MS_pesl_std,MS_pesl_max,MS_pesl_min,MS_esl_mean,MS_esl_std,MS_esl_max,MS_esl_min,MS_ll_mean,MS_ll_std,MS_ll_max,MS_ll_min,MS_accuracy_mean,MS_accuracy_std,MS_accuracy_max,MS_accuracy_min,MS_precision_mean,MS_precision_std,MS_precision_max,MS_precision_min,MS_recall_mean,MS_recall_std,MS_recall_max,MS_recall_min,MS_f1_mean,MS_f1_std,MS_f1_max,MS_f1_min,UQ_Total_mean,UQ_Total_std,UQ_Total_max,UQ_Total_min,UQ_Model_mean,UQ_Model_std,UQ_Model_max,UQ_Model_min,UQ_Data_mean,UQ_Data_std,UQ_Data_max,UQ_Data_min,validation_metric_ms_pesl_mean,validation_metric_ms_pesl_std,validation_metric_ms_pesl_max,validation_metric_ms_pesl_min,calibration_metric_ECE_mean,calibration_metric_ECE_std,calibration_metric_ECE_max,calibration_metric_ECE_min,calibration_metric_ACE_mean,calibration_metric_ACE_std,calibration_metric_ACE_max,calibration_metric_ACE_min,calibration_metric_MCE_mean,calibration_metric_MCE_std,calibration_metric_MCE_max,calibration_metric_MCE_min,calibration_metric_MMCE_mean,calibration_metric_MMCE_std,calibration_metric_MMCE_max,calibration_metric_MMCE_min
/kaggle/input/spatio-temporal-data/datasets/Healthy_Older_People/,InCls:[UnCalibrated]_UQ:[Calibrated][Totall],12,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7928858e5b10>,0.0001,0.5,ms_pesl,min,True,"['X', 'Y', 'Z']",1,100,0.0,20,32,-1,10,10,5,2,3,1,0:00:08,0.75,CNN_L,LogisticCalibration,300,2024:05:21 05:21:30,17542 seconds,152956,0:03:00,0,0.12358863,0.01192302,0.13799725,0.11056579,0.07656039276207417,0.006717078445020278,0.08644242610401143,0.06990695034664558,0.07656039276207417,0.006717078445020276,0.08644242610401143,0.06990695034664558,3.4312392668996146,0.6212140544630457,4.638991525814363,2.5321287509949095,0.384357648860808,0.0734997507991689,0.46773884740570554,0.26670495883591805,0.37859432231394247,0.07907866878114923,0.4673014885865036,0.27453594540973153,0.3868146585772703,0.0815710475486667,0.480050240627605,0.2553311197013968,0.3645111347439059,0.0780498270595829,0.4612854337880961,0.24419704239944842,0.10523317,0.021327194,0.13700114,0.07896444,0.06319526419783815,0.013054284776737089,0.0836730645501212,0.04869714542100735,4.333713576067025,1.290119420095665,6.033759630749976,2.6770512548545597,0.449685534591195,0.10970291536171325,0.6037735849056604,0.3018867924528302,0.4183186026936027,0.11487112166821739,0.5576388888888889,0.26805555555555555,0.45142195767195764,0.12024908583158982,0.6103174603174604,0.26746031746031745,0.40272651730985065,0.1101101111955328,0.5632931882931883,0.24477513227513228,0.09977183,0.017840885,0.12394349,0.08075011,0.05773391424416324,0.00887384726429071,0.06927550392524748,0.047669304080329836,1.960765422482167,0.38758458853353905,2.368608450337549,1.4125259980744989,0.449685534591195,0.11803977596932994,0.5849056603773585,0.2830188679245283,0.4196398508898509,0.12951379901434984,0.607473544973545,0.24944083694083694,0.44725529100529093,0.13022361231427892,0.5958333333333333,0.2507936507936508,0.402667201625535,0.12157357369243207,0.533234126984127,0.2259920634920635,3.54936,0.004568194,3.5547981,3.541231,8.766665e-08,1.3846481e-07,3.1885006e-07,-1.2712918e-07,3.54936,0.0045684422,3.5547981,3.5412302,0.09382507,0.019235836,0.11868032,0.06531542,0.35157984205346837,0.047661430105404246,0.4396204234635992,0.3089939854267386,0.31881446084753207,0.05888091012013557,0.42658588575730466,0.2678437793406085,0.5922835327691666,0.13031764848507302,0.8500553369522095,0.4437719964590229,0.28264669563021144,0.04051472471187214,0.35620621536033586,0.236355467941329
/kaggle/input/spatio-temporal-data/datasets/Healthy_Older_People/,InCls:[UnCalibrated]_UQ:[UnCalibrated][Totall],12,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7928858e5b10>,0.0001,0.5,ms_pesl,min,True,"['X', 'Y', 'Z']",1,100,0.0,20,32,-1,10,10,5,2,3,1,0:00:08,0.75,CNN_L,LogisticCalibration,300,2024:05:21 05:21:30,17542 seconds,152956,0:03:00,0,0.12358863,0.01192302,0.13799725,0.11056579,0.07656039276207417,0.006717078445020278,0.08644242610401143,0.06990695034664558,0.07656039276207417,0.006717078445020276,0.08644242610401143,0.06990695034664558,3.4312392668996146,0.6212140544630457,4.638991525814363,2.5321287509949095,0.384357648860808,0.0734997507991689,0.46773884740570554,0.26670495883591805,0.37859432231394247,0.07907866878114923,0.4673014885865036,0.27453594540973153,0.3868146585772703,0.0815710475486667,0.480050240627605,0.2553311197013968,0.3645111347439059,0.0780498270595829,0.4612854337880961,0.24419704239944842,0.10523316,0.021327198,0.13700114,0.078964435,0.06319525723876337,0.013054287663188564,0.08367305641198912,0.04869713828829173,4.333713409882066,1.2901195660277907,6.033759486740382,2.6770506686179996,0.449685534591195,0.10970291536171325,0.6037735849056604,0.3018867924528302,0.4183186026936027,0.11487112166821739,0.5576388888888889,0.26805555555555555,0.45142195767195764,0.12024908583158982,0.6103174603174604,0.26746031746031745,0.40272651730985065,0.1101101111955328,0.5632931882931883,0.24477513227513228,0.09977183,0.017840892,0.12394349,0.080750085,0.05773391050541755,0.008873849189560523,0.06927550626117111,0.04766930494058221,1.9607652794729553,0.3875845467514202,2.368608197139216,1.4125259479038004,0.449685534591195,0.11803977596932994,0.5849056603773585,0.2830188679245283,0.4196398508898509,0.12951379901434984,0.607473544973545,0.24944083694083694,0.44725529100529093,0.13022361231427892,0.5958333333333333,0.2507936507936508,0.402667201625535,0.12157357369243207,0.533234126984127,0.2259920634920635,3.54936,0.0045682294,3.5547981,3.541231,6.790875e-08,1.7811287e-07,3.5879188e-07,-1.6953601e-07,3.54936,0.0045684422,3.5547981,3.5412302,0.09382507,0.019235836,0.11868032,0.06531542,0.35157984205346837,0.047661430105404246,0.4396204234635992,0.3089939854267386,0.31881446084753207,0.05888091012013557,0.42658588575730466,0.2678437793406085,0.5922835327691666,0.13031764848507302,0.8500553369522095,0.4437719964590229,0.28264669563021144,0.04051472471187214,0.35620621536033586,0.236355467941329
/kaggle/input/spatio-temporal-data/datasets/Healthy_Older_People/,InCls:[Calibrated]_UQ:[Calibrated][Totall],12,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7928858e5b10>,0.0001,0.5,ms_pesl,min,True,"['X', 'Y', 'Z']",1,100,0.0,20,32,-1,10,10,5,2,3,1,0:00:08,0.75,CNN_L,LogisticCalibration,300,2024:05:21 05:21:30,17542 seconds,152956,0:03:00,0,0.12358863,0.011923025,0.13799725,0.110565774,0.07656038688986742,0.006717081784023167,0.08644242418743177,0.06990693547016201,0.07656038688986742,0.006717081784023158,0.08644242418743175,0.06990693547016201,3.4274543479064508,0.6214646071808595,4.635916175011243,2.5295728592992854,0.384357648860808,0.0734997507991689,0.46773884740570554,0.26670495883591805,0.37859432231394247,0.07907866878114923,0.4673014885865036,0.27453594540973153,0.3868146585772703,0.0815710475486667,0.480050240627605,0.2553311197013968,0.3645111347439059,0.0780498270595829,0.4612854337880961,0.24419704239944842,0.10523317,0.021327194,0.13700114,0.07896444,0.06319526419783815,0.013054284776737089,0.0836730645501212,0.04869714542100735,4.333713576067025,1.290119420095665,6.033759630749976,2.6770512548545597,0.449685534591195,0.10970291536171325,0.6037735849056604,0.3018867924528302,0.4183186026936027,0.11487112166821739,0.5576388888888889,0.26805555555555555,0.45142195767195764,0.12024908583158982,0.6103174603174604,0.26746031746031745,0.40272651730985065,0.1101101111955328,0.5632931882931883,0.24477513227513228,0.09977183,0.017840885,0.12394349,0.08075011,0.05773391328540542,0.008873848714215355,0.06927550420661452,0.04766930032131833,1.9575467486340896,0.38922201683632307,2.3686077106267596,1.4125259324999109,0.449685534591195,0.11803977596932994,0.5849056603773585,0.2830188679245283,0.4196398508898509,0.12951379901434984,0.607473544973545,0.24944083694083694,0.44725529100529093,0.13022361231427892,0.5958333333333333,0.2507936507936508,0.402667201625535,0.12157357369243207,0.533234126984127,0.2259920634920635,3.54936,0.004568194,3.5547981,3.541231,8.766665e-08,1.3846481e-07,3.1885006e-07,-1.2712918e-07,3.54936,0.0045684422,3.5547981,3.5412302,0.09382507,0.019235836,0.11868032,0.06531542,0.3515797410505277,0.04766144664746509,0.43962036453511283,0.308993959030885,0.3188144232336598,0.05888092055872136,0.42658586752053734,0.26784372592290573,0.5922834691399469,0.13031769017456296,0.8500553369522095,0.44377185526441354,0.2826466484665688,0.040514723873218986,0.35620617676900584,0.23635544855460955
/kaggle/input/spatio-temporal-data/datasets/Healthy_Older_People/,InCls:[Calibrated]_UQ:[UnCalibrated][Totall],12,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7928858e5b10>,0.0001,0.5,ms_pesl,min,True,"['X', 'Y', 'Z']",1,100,0.0,20,32,-1,10,10,5,2,3,1,0:00:08,0.75,CNN_L,LogisticCalibration,300,2024:05:21 05:21:30,17542 seconds,152956,0:03:00,0,0.12358863,0.011923025,0.13799725,0.110565774,0.07656038688986742,0.006717081784023167,0.08644242418743177,0.06990693547016201,0.07656038688986742,0.006717081784023158,0.08644242418743175,0.06990693547016201,3.4274543479064508,0.6214646071808595,4.635916175011243,2.5295728592992854,0.384357648860808,0.0734997507991689,0.46773884740570554,0.26670495883591805,0.37859432231394247,0.07907866878114923,0.4673014885865036,0.27453594540973153,0.3868146585772703,0.0815710475486667,0.480050240627605,0.2553311197013968,0.3645111347439059,0.0780498270595829,0.4612854337880961,0.24419704239944842,0.10523316,0.021327198,0.13700114,0.078964435,0.06319525723876337,0.013054287663188564,0.08367305641198912,0.04869713828829173,4.333713409882066,1.2901195660277907,6.033759486740382,2.6770506686179996,0.449685534591195,0.10970291536171325,0.6037735849056604,0.3018867924528302,0.4183186026936027,0.11487112166821739,0.5576388888888889,0.26805555555555555,0.45142195767195764,0.12024908583158982,0.6103174603174604,0.26746031746031745,0.40272651730985065,0.1101101111955328,0.5632931882931883,0.24477513227513228,0.09977183,0.017840892,0.12394349,0.080750085,0.05773390954621582,0.008873850641453884,0.06927550654011434,0.04766930116465323,1.9575466074699985,0.3892219720954964,2.368607456549285,1.4125258825474702,0.449685534591195,0.11803977596932994,0.5849056603773585,0.2830188679245283,0.4196398508898509,0.12951379901434984,0.607473544973545,0.24944083694083694,0.44725529100529093,0.13022361231427892,0.5958333333333333,0.2507936507936508,0.402667201625535,0.12157357369243207,0.533234126984127,0.2259920634920635,3.54936,0.0045682294,3.5547981,3.541231,6.790875e-08,1.7811287e-07,3.5879188e-07,-1.6953601e-07,3.54936,0.0045684422,3.5547981,3.5412302,0.09382507,0.019235836,0.11868032,0.06531542,0.3515797410505277,0.04766144664746509,0.43962036453511283,0.308993959030885,0.3188144232336598,0.05888092055872136,0.42658586752053734,0.26784372592290573,0.5922834691399469,0.13031769017456296,0.8500553369522095,0.44377185526441354,0.2826466484665688,0.040514723873218986,0.35620617676900584,0.23635544855460955
/kaggle/input/spatio-temporal-data/datasets/Healthy_Older_People/,InCls:[Calibrated]_UQ:[Calibrated][Data],12,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7928858e5b10>,0.0001,0.5,ms_pesl,min,True,"['X', 'Y', 'Z']",1,100,0.0,20,32,-1,10,10,5,2,3,1,0:00:08,0.75,CNN_L,LogisticCalibration,300,2024:05:21 05:21:30,17542 seconds,152956,0:03:00,0,0.12358863,0.011923025,0.13799725,0.110565774,0.07656038688986742,0.006717081784023167,0.08644242418743177,0.06990693547016201,0.07656038688986742,0.006717081784023158,0.08644242418743175,0.06990693547016201,3.4274543479064508,0.6214646071808595,4.635916175011243,2.5295728592992854,0.384357648860808,0.0734997507991689,0.46773884740570554,0.26670495883591805,0.37859432231394247,0.07907866878114923,0.4673014885865036,0.27453594540973153,0.3868146585772703,0.0815710475486667,0.480050240627605,0.2553311197013968,0.3645111347439059,0.0780498270595829,0.4612854337880961,0.24419704239944842,0.10523319,0.021327075,0.13700093,0.07896411,0.06319528663710204,0.013054150520329615,0.08367282051628559,0.04869680528131319,4.33371983369793,1.290117401123173,6.033760942865041,2.6770746666173855,0.449685534591195,0.10970291536171325,0.6037735849056604,0.3018867924528302,0.4183186026936027,0.11487112166821739,0.5576388888888889,0.26805555555555555,0.45142195767195764,0.12024908583158982,0.6103174603174604,0.26746031746031745,0.40272651730985065,0.1101101111955328,0.5632931882931883,0.24477513227513228,0.09977185,0.01784091,0.12394346,0.08075045,0.05773393310380035,0.008873877235245912,0.06927551471496558,0.04766897760649727,1.9575473520344742,0.3892247886608903,2.368606712973203,1.4125172642462174,0.449685534591195,0.11803977596932994,0.5849056603773585,0.2830188679245283,0.4196398508898509,0.12951379901434984,0.607473544973545,0.24944083694083694,0.44725529100529093,0.13022361231427892,0.5958333333333333,0.2507936507936508,0.402667201625535,0.12157357369243207,0.533234126984127,0.2259920634920635,3.54936,0.004568194,3.5547981,3.541231,8.766665e-08,1.3846481e-07,3.1885006e-07,-1.2712918e-07,3.54936,0.0045684422,3.5547981,3.5412302,0.09382507,0.019235836,0.11868032,0.06531542,0.3515797410505277,0.04766144664746509,0.43962036453511283,0.308993959030885,0.3188144232336598,0.05888092055872136,0.42658586752053734,0.26784372592290573,0.5922834691399469,0.13031769017456296,0.8500553369522095,0.44377185526441354,0.2826466484665688,0.040514723873218986,0.35620617676900584,0.23635544855460955
/kaggle/input/spatio-temporal-data/datasets/Healthy_Older_People/,InCls:[Calibrated]_UQ:[UnCalibrated][Data],12,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7928858e5b10>,0.0001,0.5,ms_pesl,min,True,"['X', 'Y', 'Z']",1,100,0.0,20,32,-1,10,10,5,2,3,1,0:00:08,0.75,CNN_L,LogisticCalibration,300,2024:05:21 05:21:30,17542 seconds,152956,0:03:00,0,0.12358863,0.011923025,0.13799725,0.110565774,0.07656038688986742,0.006717081784023167,0.08644242418743177,0.06990693547016201,0.07656038688986742,0.006717081784023158,0.08644242418743175,0.06990693547016201,3.4274543479064508,0.6214646071808595,4.635916175011243,2.5295728592992854,0.384357648860808,0.0734997507991689,0.46773884740570554,0.26670495883591805,0.37859432231394247,0.07907866878114923,0.4673014885865036,0.27453594540973153,0.3868146585772703,0.0815710475486667,0.480050240627605,0.2553311197013968,0.3645111347439059,0.0780498270595829,0.4612854337880961,0.24419704239944842,0.105233155,0.021327073,0.13700095,0.07896408,0.06319524467428798,0.013054152468201118,0.08367285326715643,0.048696786004363876,4.333718778459413,1.2901171231041269,6.033761486998144,2.677075224866472,0.449685534591195,0.10970291536171325,0.6037735849056604,0.3018867924528302,0.4183186026936027,0.11487112166821739,0.5576388888888889,0.26805555555555555,0.45142195767195764,0.12024908583158982,0.6103174603174604,0.26746031746031745,0.40272651730985065,0.1101101111955328,0.5632931882931883,0.24477513227513228,0.099771805,0.017840922,0.12394349,0.08075043,0.05773390319738886,0.008873882899969687,0.0692754328204121,0.04766893905322204,1.9575464303893424,0.3892249749484744,2.368606939748061,1.4125154742471988,0.449685534591195,0.11803977596932994,0.5849056603773585,0.2830188679245283,0.4196398508898509,0.12951379901434984,0.607473544973545,0.24944083694083694,0.44725529100529093,0.13022361231427892,0.5958333333333333,0.2507936507936508,0.402667201625535,0.12157357369243207,0.533234126984127,0.2259920634920635,3.54936,0.0045682294,3.5547981,3.541231,6.790875e-08,1.7811287e-07,3.5879188e-07,-1.6953601e-07,3.54936,0.0045684422,3.5547981,3.5412302,0.09382507,0.019235836,0.11868032,0.06531542,0.3515797410505277,0.04766144664746509,0.43962036453511283,0.308993959030885,0.3188144232336598,0.05888092055872136,0.42658586752053734,0.26784372592290573,0.5922834691399469,0.13031769017456296,0.8500553369522095,0.44377185526441354,0.2826466484665688,0.040514723873218986,0.35620617676900584,0.23635544855460955
/kaggle/input/spatio-temporal-data/datasets/Healthy_Older_People/,InCls:[Calibrated]_UQ:[Calibrated][Model],12,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7928858e5b10>,0.0001,0.5,ms_pesl,min,True,"['X', 'Y', 'Z']",1,100,0.0,20,32,-1,10,10,5,2,3,1,0:00:08,0.75,CNN_L,LogisticCalibration,300,2024:05:21 05:21:30,17542 seconds,152956,0:03:00,0,0.12358863,0.011923025,0.13799725,0.110565774,0.07656038688986742,0.006717081784023167,0.08644242418743177,0.06990693547016201,0.07656038688986742,0.006717081784023158,0.08644242418743175,0.06990693547016201,3.4274543479064508,0.6214646071808595,4.635916175011243,2.5295728592992854,0.384357648860808,0.0734997507991689,0.46773884740570554,0.26670495883591805,0.37859432231394247,0.07907866878114923,0.4673014885865036,0.27453594540973153,0.3868146585772703,0.0815710475486667,0.480050240627605,0.2553311197013968,0.3645111347439059,0.0780498270595829,0.4612854337880961,0.24419704239944842,0.1029194,0.02107829,0.13465714,0.078598455,0.06208257899301648,0.012383075391270803,0.08132904160232234,0.04833115646656574,4.295259080577304,1.2690647618955357,5.980274454091124,2.667690063229102,0.4654088050314465,0.1140777179070255,0.6037735849056604,0.3018867924528302,0.4405955155955155,0.12491519319596082,0.5896950271950271,0.2722222222222222,0.4670634920634921,0.12760764783971223,0.6261904761904762,0.26746031746031745,0.4177858507257372,0.11208876090527586,0.5485088985088985,0.24662698412698414,0.098400526,0.01771553,0.1226609,0.07903143,0.05684303782358336,0.008534250991243402,0.06789150567570215,0.047322828523717164,1.92600778144475,0.37678055094820984,2.3267752474807244,1.3732823053012801,0.4559748427672956,0.12052684211784151,0.5849056603773585,0.2830188679245283,0.4329390131473465,0.13406322259038372,0.6451719576719578,0.2513888888888889,0.45271164021164023,0.1331809264274624,0.5984126984126984,0.2507936507936508,0.40956788894417895,0.11952495847491004,0.533791074909496,0.22810846560846562,3.54936,0.004568194,3.5547981,3.541231,8.766665e-08,1.3846481e-07,3.1885006e-07,-1.2712918e-07,3.54936,0.0045684422,3.5547981,3.5412302,0.09382507,0.019235836,0.11868032,0.06531542,0.3515797410505277,0.04766144664746509,0.43962036453511283,0.308993959030885,0.3188144232336598,0.05888092055872136,0.42658586752053734,0.26784372592290573,0.5922834691399469,0.13031769017456296,0.8500553369522095,0.44377185526441354,0.2826466484665688,0.040514723873218986,0.35620617676900584,0.23635544855460955
/kaggle/input/spatio-temporal-data/datasets/Healthy_Older_People/,InCls:[Calibrated]_UQ:[UnCalibrated][Model],12,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7928858e5b10>,0.0001,0.5,ms_pesl,min,True,"['X', 'Y', 'Z']",1,100,0.0,20,32,-1,10,10,5,2,3,1,0:00:08,0.75,CNN_L,LogisticCalibration,300,2024:05:21 05:21:30,17542 seconds,152956,0:03:00,0,0.12358863,0.011923025,0.13799725,0.110565774,0.07656038688986742,0.006717081784023167,0.08644242418743177,0.06990693547016201,0.07656038688986742,0.006717081784023158,0.08644242418743175,0.06990693547016201,3.4274543479064508,0.6214646071808595,4.635916175011243,2.5295728592992854,0.384357648860808,0.0734997507991689,0.46773884740570554,0.26670495883591805,0.37859432231394247,0.07907866878114923,0.4673014885865036,0.27453594540973153,0.3868146585772703,0.0815710475486667,0.480050240627605,0.2553311197013968,0.3645111347439059,0.0780498270595829,0.4612854337880961,0.24419704239944842,0.10291942,0.021078289,0.13465711,0.078598455,0.06208258905355823,0.012383073805950332,0.08132902533868311,0.04833115731611246,4.295259376698472,1.2690648861518647,5.980274188178991,2.667689764398401,0.4654088050314465,0.1140777179070255,0.6037735849056604,0.3018867924528302,0.4405955155955155,0.12491519319596082,0.5896950271950271,0.2722222222222222,0.4670634920634921,0.12760764783971223,0.6261904761904762,0.26746031746031745,0.4177858507257372,0.11208876090527586,0.5485088985088985,0.24662698412698414,0.098400526,0.017715529,0.12266089,0.07903143,0.056843045665763765,0.00853424945389716,0.06789149453130741,0.04732283872789137,1.926008042492861,0.3767804528584207,2.326775004192726,1.3732829068280674,0.4559748427672956,0.12052684211784151,0.5849056603773585,0.2830188679245283,0.4329390131473465,0.13406322259038372,0.6451719576719578,0.2513888888888889,0.45271164021164023,0.1331809264274624,0.5984126984126984,0.2507936507936508,0.40956788894417895,0.11952495847491004,0.533791074909496,0.22810846560846562,3.54936,0.0045682294,3.5547981,3.541231,6.790875e-08,1.7811287e-07,3.5879188e-07,-1.6953601e-07,3.54936,0.0045684422,3.5547981,3.5412302,0.09382507,0.019235836,0.11868032,0.06531542,0.3515797410505277,0.04766144664746509,0.43962036453511283,0.308993959030885,0.3188144232336598,0.05888092055872136,0.42658586752053734,0.26784372592290573,0.5922834691399469,0.13031769017456296,0.8500553369522095,0.44377185526441354,0.2826466484665688,0.040514723873218986,0.35620617676900584,0.23635544855460955
/kaggle/input/spatio-temporal-data/datasets/Healthy_Older_People/,InCls:[Calibrated]_UQ:[-][No],12,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7928858e5b10>,0.0001,0.5,ms_pesl,min,True,"['X', 'Y', 'Z']",1,100,0.0,20,32,-1,10,10,5,2,3,1,0:00:08,0.75,CNN_L,LogisticCalibration,300,2024:05:21 05:21:30,17542 seconds,152956,0:03:00,0,0.12358863,0.011923025,0.13799725,0.110565774,0.07656038688986742,0.006717081784023167,0.08644242418743177,0.06990693547016201,0.07656038688986742,0.006717081784023158,0.08644242418743175,0.06990693547016201,3.4274543479064508,0.6214646071808595,4.635916175011243,2.5295728592992854,0.384357648860808,0.0734997507991689,0.46773884740570554,0.26670495883591805,0.37859432231394247,0.07907866878114923,0.4673014885865036,0.27453594540973153,0.3868146585772703,0.0815710475486667,0.480050240627605,0.2553311197013968,0.3645111347439059,0.0780498270595829,0.4612854337880961,0.24419704239944842,0.10291941,0.021078251,0.13465701,0.07859833,0.06208257891825672,0.0123830378204888,0.08132892275759034,0.04833103581224642,4.295261372614091,1.26906423190605,5.980273506377266,2.6676974977263854,0.46226415094339623,0.1146397870035106,0.6037735849056604,0.3018867924528302,0.4359658859658859,0.12897889010368038,0.5896950271950271,0.2722222222222222,0.46359126984126986,0.12812892069681242,0.6261904761904762,0.26746031746031745,0.41381759675748325,0.11382658154950581,0.5485088985088985,0.24662698412698414,0.098400526,0.017715558,0.12266088,0.0790313,0.05684304399591278,0.008534276654612719,0.06789148210366466,0.047322711095879814,1.9260081602515073,0.3767816303335602,2.326774115570823,1.373279316338173,0.4559748427672956,0.12052684211784151,0.5849056603773585,0.2830188679245283,0.4329390131473465,0.13406322259038372,0.6451719576719578,0.2513888888888889,0.45271164021164023,0.1331809264274624,0.5984126984126984,0.2507936507936508,0.40956788894417895,0.11952495847491004,0.533791074909496,0.22810846560846562,3.54936,0.0045682294,3.5547981,3.541231,6.790875e-08,1.7811287e-07,3.5879188e-07,-1.6953601e-07,3.54936,0.0045684422,3.5547981,3.5412302,0.09382507,0.019235836,0.11868032,0.06531542,0.3515797410505277,0.04766144664746509,0.43962036453511283,0.308993959030885,0.3188144232336598,0.05888092055872136,0.42658586752053734,0.26784372592290573,0.5922834691399469,0.13031769017456296,0.8500553369522095,0.44377185526441354,0.2826466484665688,0.040514723873218986,0.35620617676900584,0.23635544855460955
/kaggle/input/spatio-temporal-data/datasets/Healthy_Older_People/,InCls:[UnCalibrated]_UQ:[-][No],12,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7928858e5b10>,0.0001,0.5,ms_pesl,min,True,"['X', 'Y', 'Z']",1,100,0.0,20,32,-1,10,10,5,2,3,1,0:00:08,0.75,CNN_L,LogisticCalibration,300,2024:05:21 05:21:30,17542 seconds,152956,0:03:00,0,0.12358863,0.01192302,0.13799725,0.11056579,0.07656039276207417,0.006717078445020278,0.08644242610401143,0.06990695034664558,0.07656039276207417,0.006717078445020276,0.08644242610401143,0.06990695034664558,3.4312392668996146,0.6212140544630457,4.638991525814363,2.5321287509949095,0.384357648860808,0.0734997507991689,0.46773884740570554,0.26670495883591805,0.37859432231394247,0.07907866878114923,0.4673014885865036,0.27453594540973153,0.3868146585772703,0.0815710475486667,0.480050240627605,0.2553311197013968,0.3645111347439059,0.0780498270595829,0.4612854337880961,0.24419704239944842,0.10291941,0.021078251,0.13465701,0.07859833,0.06208257891825672,0.0123830378204888,0.08132892275759034,0.04833103581224642,4.295261372614091,1.26906423190605,5.980273506377266,2.6676974977263854,0.46226415094339623,0.1146397870035106,0.6037735849056604,0.3018867924528302,0.4359658859658859,0.12897889010368038,0.5896950271950271,0.2722222222222222,0.46359126984126986,0.12812892069681242,0.6261904761904762,0.26746031746031745,0.41381759675748325,0.11382658154950581,0.5485088985088985,0.24662698412698414,0.098400526,0.017715555,0.12266088,0.07903131,0.05684304487414774,0.00853427521470741,0.0678914812215406,0.047322715024038106,1.9292486022448758,0.37527584573241285,2.3267748526354968,1.3732793304886244,0.4559748427672956,0.12052684211784151,0.5849056603773585,0.2830188679245283,0.4329390131473465,0.13406322259038372,0.6451719576719578,0.2513888888888889,0.45271164021164023,0.1331809264274624,0.5984126984126984,0.2507936507936508,0.40956788894417895,0.11952495847491004,0.533791074909496,0.22810846560846562,3.54936,0.0045682294,3.5547981,3.541231,6.790875e-08,1.7811287e-07,3.5879188e-07,-1.6953601e-07,3.54936,0.0045684422,3.5547981,3.5412302,0.09382507,0.019235836,0.11868032,0.06531542,0.35157984205346837,0.047661430105404246,0.4396204234635992,0.3089939854267386,0.31881446084753207,0.05888091012013557,0.42658588575730466,0.2678437793406085,0.5922835327691666,0.13031764848507302,0.8500553369522095,0.4437719964590229,0.28264669563021144,0.04051472471187214,0.35620621536033586,0.236355467941329
