dataset,prediction_method,class,loss_metric,loss_function,lr,beta_1,monitor_metric,monitor_mode,restore_best,features,sample_rate,noise_rate,label_noise_rate,epochs,batch_size,data_length_time,repetitions,n_h_block,n_train_h_block,n_valid_h_block,n_test_h_block,h_moving_step,segments_time,segments_overlap,inner_classifier,calibration,last_activation,M,datetime,running_time,n_params,decision_time,decision_overlap,Core_pesl_mean,Core_pesl_std,Core_pesl_max,Core_pesl_min,Core_mse_mean,Core_mse_std,Core_mse_max,Core_mse_min,Core_esl_mean,Core_esl_std,Core_esl_max,Core_esl_min,Core_ll_mean,Core_ll_std,Core_ll_max,Core_ll_min,Core_accuracy_mean,Core_accuracy_std,Core_accuracy_max,Core_accuracy_min,Core_precision_mean,Core_precision_std,Core_precision_max,Core_precision_min,Core_recall_mean,Core_recall_std,Core_recall_max,Core_recall_min,Core_f1_mean,Core_f1_std,Core_f1_max,Core_f1_min,MV_pesl_mean,MV_pesl_std,MV_pesl_max,MV_pesl_min,MV_esl_mean,MV_esl_std,MV_esl_max,MV_esl_min,MV_ll_mean,MV_ll_std,MV_ll_max,MV_ll_min,MV_accuracy_mean,MV_accuracy_std,MV_accuracy_max,MV_accuracy_min,MV_precision_mean,MV_precision_std,MV_precision_max,MV_precision_min,MV_recall_mean,MV_recall_std,MV_recall_max,MV_recall_min,MV_f1_mean,MV_f1_std,MV_f1_max,MV_f1_min,MS_pesl_mean,MS_pesl_std,MS_pesl_max,MS_pesl_min,MS_esl_mean,MS_esl_std,MS_esl_max,MS_esl_min,MS_ll_mean,MS_ll_std,MS_ll_max,MS_ll_min,MS_accuracy_mean,MS_accuracy_std,MS_accuracy_max,MS_accuracy_min,MS_precision_mean,MS_precision_std,MS_precision_max,MS_precision_min,MS_recall_mean,MS_recall_std,MS_recall_max,MS_recall_min,MS_f1_mean,MS_f1_std,MS_f1_max,MS_f1_min,UQ_Total_mean,UQ_Total_std,UQ_Total_max,UQ_Total_min,UQ_Model_mean,UQ_Model_std,UQ_Model_max,UQ_Model_min,UQ_Data_mean,UQ_Data_std,UQ_Data_max,UQ_Data_min,validation_metric_ms_pesl_mean,validation_metric_ms_pesl_std,validation_metric_ms_pesl_max,validation_metric_ms_pesl_min,calibration_metric_ECE_mean,calibration_metric_ECE_std,calibration_metric_ECE_max,calibration_metric_ECE_min,calibration_metric_ACE_mean,calibration_metric_ACE_std,calibration_metric_ACE_max,calibration_metric_ACE_min,calibration_metric_MCE_mean,calibration_metric_MCE_std,calibration_metric_MCE_max,calibration_metric_MCE_min,calibration_metric_MMCE_mean,calibration_metric_MMCE_std,calibration_metric_MMCE_max,calibration_metric_MMCE_min
/kaggle/input/spatio-temporal-data/datasets/User_Identification_From_Walking/,InCls:[UnCalibrated]_UQ:[Calibrated][Totall],13,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a8dd90991e0>,0.0001,0.5,ms_pesl,min,True,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,softmax,300,2024:06:02 02:12:40,15129 seconds,1595773,0:00:22,0,0.25638685,0.074432716,0.3453546,0.11852901,0.03308103541830964,0.009674440569444612,0.04502619822616434,0.015235149815014693,0.03308103541830964,0.00967444056944461,0.04502619822616434,0.015235149815014695,2.300633279356798,0.703819705267803,3.292041119595372,1.0756629109210485,0.7580853816300129,0.07016148629738263,0.8880983182406209,0.6746442432082794,0.7539960576816349,0.05724832742381142,0.8595323741055882,0.6772117959011599,0.744293111135632,0.0586184709252662,0.861241581743865,0.6757685681627212,0.7386060880597838,0.059472170515245136,0.8532901421337252,0.6642253271450733,0.1446152,0.04516278,0.19500332,0.074509606,0.01641006209803664,0.006245261203408286,0.024063146574868872,0.006133530781296269,0.8362896999445678,0.4085368523922745,1.369816103244166,0.16229100121699247,0.861111111111111,0.04243125643477632,0.9259259259259259,0.8148148148148148,0.8401862026862027,0.040684265423125025,0.8856837606837608,0.7714285714285712,0.8570156695156695,0.04925888284423613,0.9149572649572649,0.7675213675213676,0.8325295488340262,0.04649898735156377,0.8729853479853479,0.7550852656115814,0.1472784,0.04622405,0.19466344,0.0743425,0.016224276797109687,0.006135128760439562,0.0237232708179092,0.005966429545353268,0.5931013074545309,0.28377059122391124,0.9572900473948784,0.16091069142213138,0.8580246913580246,0.04364856673991036,0.9259259259259259,0.8148148148148148,0.8408882783882783,0.03661800164352953,0.8856837606837608,0.7833333333333332,0.852920227920228,0.05004832244206367,0.9064102564102563,0.7675213675213676,0.8304103445089394,0.04502255250052522,0.871287192339824,0.7550852656115814,3.6799676,0.006233136,3.6956286,3.6298273,-3.1177418e-08,7.405278e-06,1.66893e-05,-1.692772e-05,3.6799672,0.006233086,3.695625,3.6298263,0.11428369,0.05604445,0.19098285,0.0052622715,0.19970959363285967,0.05999577214520083,0.27425523198668733,0.09302615467820417,0.35634685738624555,0.03257858125675742,0.39656189100496303,0.29750898032682077,0.6186060649627659,0.05792161860785606,0.701200781473473,0.5613689916889841,0.17673256626742795,0.05317250449903689,0.24419168369658298,0.08214159813905085
/kaggle/input/spatio-temporal-data/datasets/User_Identification_From_Walking/,InCls:[UnCalibrated]_UQ:[UnCalibrated][Totall],13,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a8dd90991e0>,0.0001,0.5,ms_pesl,min,True,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,softmax,300,2024:06:02 02:12:40,15129 seconds,1595773,0:00:22,0,0.25638685,0.074432716,0.3453546,0.11852901,0.03308103541830964,0.009674440569444612,0.04502619822616434,0.015235149815014693,0.03308103541830964,0.00967444056944461,0.04502619822616434,0.015235149815014695,2.300633279356798,0.703819705267803,3.292041119595372,1.0756629109210485,0.7580853816300129,0.07016148629738263,0.8880983182406209,0.6746442432082794,0.7539960576816349,0.05724832742381142,0.8595323741055882,0.6772117959011599,0.744293111135632,0.0586184709252662,0.861241581743865,0.6757685681627212,0.7386060880597838,0.059472170515245136,0.8532901421337252,0.6642253271450733,0.14463146,0.045165036,0.19503349,0.07453466,0.016426331950493117,0.006247357528164771,0.024093331051142305,0.006158593418840428,0.8367134658685256,0.4084147151234532,1.3703808058035796,0.1631836296469899,0.861111111111111,0.04243125643477632,0.9259259259259259,0.8148148148148148,0.8401862026862027,0.040684265423125025,0.8856837606837608,0.7714285714285712,0.8570156695156695,0.04925888284423613,0.9149572649572649,0.7675213675213676,0.8325295488340262,0.04649898735156377,0.8729853479853479,0.7550852656115814,0.14729397,0.04622592,0.1946949,0.074367605,0.01623985028273935,0.006136648857292191,0.023754721413836773,0.005991533585210707,0.5934791229753106,0.2837711355203921,0.958326314215557,0.16173131004235308,0.8580246913580246,0.04364856673991036,0.9259259259259259,0.8148148148148148,0.8408882783882783,0.03661800164352953,0.8856837606837608,0.7833333333333332,0.852920227920228,0.05004832244206367,0.9064102564102563,0.7675213675213676,0.8304103445089394,0.04502255250052522,0.871287192339824,0.7550852656115814,3.6828597,0.005374345,3.696377,3.6393225,9.427764e-08,7.4355808e-06,1.7166138e-05,-1.692772e-05,3.6828597,0.0053742975,3.6963685,3.6393278,0.11428369,0.05604445,0.19098285,0.0052622715,0.19970959363285967,0.05999577214520083,0.27425523198668733,0.09302615467820417,0.35634685738624555,0.03257858125675742,0.39656189100496303,0.29750898032682077,0.6186060649627659,0.05792161860785606,0.701200781473473,0.5613689916889841,0.17673256626742795,0.05317250449903689,0.24419168369658298,0.08214159813905085
/kaggle/input/spatio-temporal-data/datasets/User_Identification_From_Walking/,InCls:[Calibrated]_UQ:[Calibrated][Totall],13,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a8dd90991e0>,0.0001,0.5,ms_pesl,min,True,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,softmax,300,2024:06:02 02:12:40,15129 seconds,1595773,0:00:22,0,0.25815523,0.07496634,0.34775117,0.119372025,0.03484941490264869,0.01020611081996462,0.047422780818623576,0.016078160966058904,0.03484941490264869,0.010206110819964621,0.047422780818623576,0.016078160966058904,2.780571730151132,0.8465713153459467,3.90264980666567,1.2741375577532332,0.7580853816300129,0.07016148629738263,0.8880983182406209,0.6746442432082794,0.7539960576816349,0.05724832742381142,0.8595323741055882,0.6772117959011599,0.744293111135632,0.0586184709252662,0.861241581743865,0.6757685681627212,0.7386060880597838,0.059472170515245136,0.8532901421337252,0.6642253271450733,0.1446152,0.04516278,0.19500332,0.074509606,0.01641006209803664,0.006245261203408286,0.024063146574868872,0.006133530781296269,0.8362896999445678,0.4085368523922745,1.369816103244166,0.16229100121699247,0.861111111111111,0.04243125643477632,0.9259259259259259,0.8148148148148148,0.8401862026862027,0.040684265423125025,0.8856837606837608,0.7714285714285712,0.8570156695156695,0.04925888284423613,0.9149572649572649,0.7675213675213676,0.8325295488340262,0.04649898735156377,0.8729853479853479,0.7550852656115814,0.14451717,0.045853995,0.20715936,0.07440303,0.016312041921391185,0.006191927633426384,0.023938865315611128,0.006026960160430807,0.6334613305798783,0.3152717921903906,1.0596715325531998,0.15967304224520426,0.861111111111111,0.04375755209493157,0.9259259259259259,0.7962962962962963,0.8364010989010989,0.0450030879771973,0.8856837606837608,0.764957264957265,0.8571937321937323,0.05085076037946924,0.9149572649572649,0.758974358974359,0.8327005250885936,0.04825921999041922,0.8729853479853479,0.7419948472580052,3.6799676,0.006233136,3.6956286,3.6298273,-3.1177418e-08,7.405278e-06,1.66893e-05,-1.692772e-05,3.6799672,0.006233086,3.695625,3.6298263,0.11428369,0.05604445,0.19098285,0.0052622715,0.21862443388568634,0.06444428159525088,0.298864383708305,0.10274217799209534,0.38388949982748904,0.04418763773231282,0.43763084388053575,0.3123933889307323,0.7259334015406108,0.03329214785438429,0.7772075906395912,0.6782739982008934,0.20312591208898725,0.060138518515998704,0.27942048335695174,0.09555617469391975
/kaggle/input/spatio-temporal-data/datasets/User_Identification_From_Walking/,InCls:[Calibrated]_UQ:[UnCalibrated][Totall],13,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a8dd90991e0>,0.0001,0.5,ms_pesl,min,True,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,softmax,300,2024:06:02 02:12:40,15129 seconds,1595773,0:00:22,0,0.25815523,0.07496634,0.34775117,0.119372025,0.03484941490264869,0.01020611081996462,0.047422780818623576,0.016078160966058904,0.03484941490264869,0.010206110819964621,0.047422780818623576,0.016078160966058904,2.780571730151132,0.8465713153459467,3.90264980666567,1.2741375577532332,0.7580853816300129,0.07016148629738263,0.8880983182406209,0.6746442432082794,0.7539960576816349,0.05724832742381142,0.8595323741055882,0.6772117959011599,0.744293111135632,0.0586184709252662,0.861241581743865,0.6757685681627212,0.7386060880597838,0.059472170515245136,0.8532901421337252,0.6642253271450733,0.14463146,0.045165036,0.19503349,0.07453466,0.016426331950493117,0.006247357528164771,0.024093331051142305,0.006158593418840428,0.8367134658685256,0.4084147151234532,1.3703808058035796,0.1631836296469899,0.861111111111111,0.04243125643477632,0.9259259259259259,0.8148148148148148,0.8401862026862027,0.040684265423125025,0.8856837606837608,0.7714285714285712,0.8570156695156695,0.04925888284423613,0.9149572649572649,0.7675213675213676,0.8325295488340262,0.04649898735156377,0.8729853479853479,0.7550852656115814,0.1416839,0.042265046,0.19008125,0.07442849,0.016327781663118743,0.0061934490502949975,0.023969285731405474,0.006052425005067027,0.6338002756988813,0.3152365461006533,1.0605384765998451,0.16050738404600565,0.8641975308641975,0.03952545825575834,0.9259259259259259,0.8148148148148148,0.8432387057387057,0.035805482385430694,0.8856837606837608,0.7897435897435897,0.8586182336182336,0.04812606963572824,0.9149572649572649,0.7675213675213676,0.8348822614808564,0.04423754543252366,0.8729853479853479,0.7550852656115814,3.6828597,0.005374345,3.696377,3.6393225,9.427764e-08,7.4355808e-06,1.7166138e-05,-1.692772e-05,3.6828597,0.0053742975,3.6963685,3.6393278,0.11428369,0.05604445,0.19098285,0.0052622715,0.21862443388568634,0.06444428159525088,0.298864383708305,0.10274217799209534,0.38388949982748904,0.04418763773231282,0.43763084388053575,0.3123933889307323,0.7259334015406108,0.03329214785438429,0.7772075906395912,0.6782739982008934,0.20312591208898725,0.060138518515998704,0.27942048335695174,0.09555617469391975
/kaggle/input/spatio-temporal-data/datasets/User_Identification_From_Walking/,InCls:[Calibrated]_UQ:[Calibrated][Data],13,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a8dd90991e0>,0.0001,0.5,ms_pesl,min,True,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,softmax,300,2024:06:02 02:12:40,15129 seconds,1595773,0:00:22,0,0.25815523,0.07496634,0.34775117,0.119372025,0.03484941490264869,0.01020611081996462,0.047422780818623576,0.016078160966058904,0.03484941490264869,0.010206110819964621,0.047422780818623576,0.016078160966058904,2.780571730151132,0.8465713153459467,3.90264980666567,1.2741375577532332,0.7580853816300129,0.07016148629738263,0.8880983182406209,0.6746442432082794,0.7539960576816349,0.05724832742381142,0.8595323741055882,0.6772117959011599,0.744293111135632,0.0586184709252662,0.861241581743865,0.6757685681627212,0.7386060880597838,0.059472170515245136,0.8532901421337252,0.6642253271450733,0.14461514,0.045162864,0.19500323,0.07450969,0.016410008127692888,0.00624527620975393,0.02406305496854418,0.006133622417179859,0.8362878305605989,0.4085316504780113,1.369804008871415,0.16229521704364785,0.861111111111111,0.04243125643477632,0.9259259259259259,0.8148148148148148,0.8401862026862027,0.040684265423125025,0.8856837606837608,0.7714285714285712,0.8570156695156695,0.04925888284423613,0.9149572649572649,0.7675213675213676,0.8325295488340262,0.04649898735156377,0.8729853479853479,0.7550852656115814,0.14451714,0.045854125,0.20715989,0.074403085,0.016311999517589975,0.006191947615298133,0.023938776735436266,0.006027012301607008,0.6334583175081242,0.3152669014191422,1.0596580958625839,0.1596765176217804,0.861111111111111,0.04375755209493157,0.9259259259259259,0.7962962962962963,0.8364010989010989,0.0450030879771973,0.8856837606837608,0.764957264957265,0.8571937321937323,0.05085076037946924,0.9149572649572649,0.758974358974359,0.8327005250885936,0.04825921999041922,0.8729853479853479,0.7419948472580052,3.6799676,0.006233136,3.6956286,3.6298273,-3.1177418e-08,7.405278e-06,1.66893e-05,-1.692772e-05,3.6799672,0.006233086,3.695625,3.6298263,0.11428369,0.05604445,0.19098285,0.0052622715,0.21862443388568634,0.06444428159525088,0.298864383708305,0.10274217799209534,0.38388949982748904,0.04418763773231282,0.43763084388053575,0.3123933889307323,0.7259334015406108,0.03329214785438429,0.7772075906395912,0.6782739982008934,0.20312591208898725,0.060138518515998704,0.27942048335695174,0.09555617469391975
/kaggle/input/spatio-temporal-data/datasets/User_Identification_From_Walking/,InCls:[Calibrated]_UQ:[UnCalibrated][Data],13,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a8dd90991e0>,0.0001,0.5,ms_pesl,min,True,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,softmax,300,2024:06:02 02:12:40,15129 seconds,1595773,0:00:22,0,0.25815523,0.07496634,0.34775117,0.119372025,0.03484941490264869,0.01020611081996462,0.047422780818623576,0.016078160966058904,0.03484941490264869,0.010206110819964621,0.047422780818623576,0.016078160966058904,2.780571730151132,0.8465713153459467,3.90264980666567,1.2741375577532332,0.7580853816300129,0.07016148629738263,0.8880983182406209,0.6746442432082794,0.7539960576816349,0.05724832742381142,0.8595323741055882,0.6772117959011599,0.744293111135632,0.0586184709252662,0.861241581743865,0.6757685681627212,0.7386060880597838,0.059472170515245136,0.8532901421337252,0.6642253271450733,0.14463173,0.04516511,0.19503385,0.07453493,0.016426596901787757,0.006247390363929421,0.024093664204371267,0.006158857675597313,0.8367169625652577,0.40840895861575605,1.3703760288637294,0.16318941381102245,0.861111111111111,0.04243125643477632,0.9259259259259259,0.8148148148148148,0.8401862026862027,0.040684265423125025,0.8856837606837608,0.7714285714285712,0.8570156695156695,0.04925888284423613,0.9149572649572649,0.7675213675213676,0.8325295488340262,0.04649898735156377,0.8729853479853479,0.7550852656115814,0.14168417,0.042265125,0.19008197,0.074428715,0.016328045907730994,0.006193482223823043,0.02396964383407197,0.006052646846533406,0.633804559232778,0.3152333603805614,1.0605482218683489,0.160511754194188,0.8641975308641975,0.03952545825575834,0.9259259259259259,0.8148148148148148,0.8432387057387057,0.035805482385430694,0.8856837606837608,0.7897435897435897,0.8586182336182336,0.04812606963572824,0.9149572649572649,0.7675213675213676,0.8348822614808564,0.04423754543252366,0.8729853479853479,0.7550852656115814,3.6828597,0.005374345,3.696377,3.6393225,9.427764e-08,7.4355808e-06,1.7166138e-05,-1.692772e-05,3.6828597,0.0053742975,3.6963685,3.6393278,0.11428369,0.05604445,0.19098285,0.0052622715,0.21862443388568634,0.06444428159525088,0.298864383708305,0.10274217799209534,0.38388949982748904,0.04418763773231282,0.43763084388053575,0.3123933889307323,0.7259334015406108,0.03329214785438429,0.7772075906395912,0.6782739982008934,0.20312591208898725,0.060138518515998704,0.27942048335695174,0.09555617469391975
/kaggle/input/spatio-temporal-data/datasets/User_Identification_From_Walking/,InCls:[Calibrated]_UQ:[Calibrated][Model],13,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a8dd90991e0>,0.0001,0.5,ms_pesl,min,True,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,softmax,300,2024:06:02 02:12:40,15129 seconds,1595773,0:00:22,0,0.25815523,0.07496634,0.34775117,0.119372025,0.03484941490264869,0.01020611081996462,0.047422780818623576,0.016078160966058904,0.03484941490264869,0.010206110819964621,0.047422780818623576,0.016078160966058904,2.780571730151132,0.8465713153459467,3.90264980666567,1.2741375577532332,0.7580853816300129,0.07016148629738263,0.8880983182406209,0.6746442432082794,0.7539960576816349,0.05724832742381142,0.8595323741055882,0.6772117959011599,0.744293111135632,0.0586184709252662,0.861241581743865,0.6757685681627212,0.7386060880597838,0.059472170515245136,0.8532901421337252,0.6642253271450733,0.14473933,0.050693173,0.21225494,0.057717584,0.01653420268113222,0.0060514493669784186,0.02422076617759433,0.006435529455151516,0.8378312743670646,0.4026174639774577,1.3693333717959983,0.1697145673957624,0.8611111111111112,0.04870288221623302,0.9444444444444444,0.7962962962962963,0.8586062086062086,0.06416674038948861,0.9694749694749695,0.7631868131868131,0.8653846153846153,0.06454076247001483,0.9581196581196582,0.7675213675213676,0.8452980040828336,0.0666521600090144,0.9591992802519118,0.7676358728990308,0.15035792,0.055489108,0.22917296,0.05761099,0.01645477436880523,0.005997560880466581,0.024044736855331816,0.006328937898668245,0.6328793628125634,0.30722702288625536,1.055033434514912,0.1665617860481126,0.8549382716049383,0.05390200369312648,0.9444444444444444,0.7777777777777778,0.8605598105598106,0.06251617409658991,0.9694749694749695,0.7705128205128204,0.8596866096866096,0.06779160223503401,0.9581196581196582,0.7675213675213676,0.8434170147018444,0.06836417738975446,0.9591992802519118,0.7643719026071967,3.6799676,0.006233136,3.6956286,3.6298273,-3.1177418e-08,7.405278e-06,1.66893e-05,-1.692772e-05,3.6799672,0.006233086,3.695625,3.6298263,0.11428369,0.05604445,0.19098285,0.0052622715,0.21862443388568634,0.06444428159525088,0.298864383708305,0.10274217799209534,0.38388949982748904,0.04418763773231282,0.43763084388053575,0.3123933889307323,0.7259334015406108,0.03329214785438429,0.7772075906395912,0.6782739982008934,0.20312591208898725,0.060138518515998704,0.27942048335695174,0.09555617469391975
/kaggle/input/spatio-temporal-data/datasets/User_Identification_From_Walking/,InCls:[Calibrated]_UQ:[UnCalibrated][Model],13,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a8dd90991e0>,0.0001,0.5,ms_pesl,min,True,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,softmax,300,2024:06:02 02:12:40,15129 seconds,1595773,0:00:22,0,0.25815523,0.07496634,0.34775117,0.119372025,0.03484941490264869,0.01020611081996462,0.047422780818623576,0.016078160966058904,0.03484941490264869,0.010206110819964621,0.047422780818623576,0.016078160966058904,2.780571730151132,0.8465713153459467,3.90264980666567,1.2741375577532332,0.7580853816300129,0.07016148629738263,0.8880983182406209,0.6746442432082794,0.7539960576816349,0.05724832742381142,0.8595323741055882,0.6772117959011599,0.744293111135632,0.0586184709252662,0.861241581743865,0.6757685681627212,0.7386060880597838,0.059472170515245136,0.8532901421337252,0.6642253271450733,0.14473927,0.05069316,0.21225484,0.057717554,0.016534136218784582,0.006051432900781477,0.02422065237057481,0.006435498363450036,0.8378298395457299,0.40261682929201903,1.369331025436918,0.1697146865672412,0.8611111111111112,0.04870288221623302,0.9444444444444444,0.7962962962962963,0.8586062086062086,0.06416674038948861,0.9694749694749695,0.7631868131868131,0.8653846153846153,0.06454076247001483,0.9581196581196582,0.7675213675213676,0.8452980040828336,0.0666521600090144,0.9591992802519118,0.7676358728990308,0.15035784,0.055489093,0.22917281,0.05761096,0.016454713394493063,0.005997548436015911,0.02404462185664942,0.006328908078409718,0.6328773847927078,0.3072258550101146,1.055028208352555,0.16656200377300687,0.8549382716049383,0.05390200369312648,0.9444444444444444,0.7777777777777778,0.8605598105598106,0.06251617409658991,0.9694749694749695,0.7705128205128204,0.8596866096866096,0.06779160223503401,0.9581196581196582,0.7675213675213676,0.8434170147018444,0.06836417738975446,0.9591992802519118,0.7643719026071967,3.6828597,0.005374345,3.696377,3.6393225,9.427764e-08,7.4355808e-06,1.7166138e-05,-1.692772e-05,3.6828597,0.0053742975,3.6963685,3.6393278,0.11428369,0.05604445,0.19098285,0.0052622715,0.21862443388568634,0.06444428159525088,0.298864383708305,0.10274217799209534,0.38388949982748904,0.04418763773231282,0.43763084388053575,0.3123933889307323,0.7259334015406108,0.03329214785438429,0.7772075906395912,0.6782739982008934,0.20312591208898725,0.060138518515998704,0.27942048335695174,0.09555617469391975
/kaggle/input/spatio-temporal-data/datasets/User_Identification_From_Walking/,InCls:[Calibrated]_UQ:[-][No],13,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a8dd90991e0>,0.0001,0.5,ms_pesl,min,True,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,softmax,300,2024:06:02 02:12:40,15129 seconds,1595773,0:00:22,0,0.25815523,0.07496634,0.34775117,0.119372025,0.03484941490264869,0.01020611081996462,0.047422780818623576,0.016078160966058904,0.03484941490264869,0.010206110819964621,0.047422780818623576,0.016078160966058904,2.780571730151132,0.8465713153459467,3.90264980666567,1.2741375577532332,0.7580853816300129,0.07016148629738263,0.8880983182406209,0.6746442432082794,0.7539960576816349,0.05724832742381142,0.8595323741055882,0.6772117959011599,0.744293111135632,0.0586184709252662,0.861241581743865,0.6757685681627212,0.7386060880597838,0.059472170515245136,0.8532901421337252,0.6642253271450733,0.14473931,0.05069319,0.21225493,0.057717595,0.01653419084385554,0.006051448741660762,0.02422073871778014,0.006435543417791939,0.8378307934967039,0.4026162240917755,1.3693313068480308,0.16971555303703958,0.8580246913580248,0.04976702313764536,0.9444444444444444,0.7962962962962963,0.8593388093388094,0.06430879576833398,0.9694749694749695,0.7631868131868131,0.8639601139601139,0.06351711125269952,0.9581196581196582,0.7675213675213676,0.845048716333546,0.06655085968255073,0.9591992802519118,0.7676358728990308,0.1503579,0.05548912,0.22917292,0.057610996,0.01645476726725856,0.0059975629159997055,0.024044712439999682,0.00632894429978473,0.6328789231171589,0.30722595963698857,1.0550309002288598,0.16656260433079562,0.8549382716049383,0.05390200369312648,0.9444444444444444,0.7777777777777778,0.8605598105598106,0.06251617409658991,0.9694749694749695,0.7705128205128204,0.8596866096866096,0.06779160223503401,0.9581196581196582,0.7675213675213676,0.8434170147018444,0.06836417738975446,0.9591992802519118,0.7643719026071967,3.6828597,0.005374345,3.696377,3.6393225,9.427764e-08,7.4355808e-06,1.7166138e-05,-1.692772e-05,3.6828597,0.0053742975,3.6963685,3.6393278,0.11428369,0.05604445,0.19098285,0.0052622715,0.21862443388568634,0.06444428159525088,0.298864383708305,0.10274217799209534,0.38388949982748904,0.04418763773231282,0.43763084388053575,0.3123933889307323,0.7259334015406108,0.03329214785438429,0.7772075906395912,0.6782739982008934,0.20312591208898725,0.060138518515998704,0.27942048335695174,0.09555617469391975
/kaggle/input/spatio-temporal-data/datasets/User_Identification_From_Walking/,InCls:[UnCalibrated]_UQ:[-][No],13,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a8dd90991e0>,0.0001,0.5,ms_pesl,min,True,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,softmax,300,2024:06:02 02:12:40,15129 seconds,1595773,0:00:22,0,0.25638685,0.074432716,0.3453546,0.11852901,0.03308103541830964,0.009674440569444612,0.04502619822616434,0.015235149815014693,0.03308103541830964,0.00967444056944461,0.04502619822616434,0.015235149815014695,2.300633279356798,0.703819705267803,3.292041119595372,1.0756629109210485,0.7580853816300129,0.07016148629738263,0.8880983182406209,0.6746442432082794,0.7539960576816349,0.05724832742381142,0.8595323741055882,0.6772117959011599,0.744293111135632,0.0586184709252662,0.861241581743865,0.6757685681627212,0.7386060880597838,0.059472170515245136,0.8532901421337252,0.6642253271450733,0.14473931,0.05069319,0.21225493,0.057717595,0.01653419084385554,0.006051448741660762,0.02422073871778014,0.006435543417791939,0.8378307934967039,0.4026162240917755,1.3693313068480308,0.16971555303703958,0.8580246913580248,0.04976702313764536,0.9444444444444444,0.7962962962962963,0.8593388093388094,0.06430879576833398,0.9694749694749695,0.7631868131868131,0.8639601139601139,0.06351711125269952,0.9581196581196582,0.7675213675213676,0.845048716333546,0.06655085968255073,0.9591992802519118,0.7676358728990308,0.14173506,0.046026878,0.19474623,0.05754752,0.01637893720390572,0.005940625369224698,0.023806046270885887,0.006265465180527865,0.5922229805053725,0.27579446713976996,0.9529850256398481,0.16730472039212146,0.8641975308641975,0.04364856673991033,0.9444444444444444,0.8148148148148148,0.8714183964183965,0.055779985800228075,0.9694749694749695,0.7897435897435897,0.8757122507122507,0.05033939929424895,0.9581196581196582,0.8025641025641026,0.8546239851193412,0.05678231558577214,0.9591992802519118,0.7817711700064641,3.6828597,0.005374345,3.696377,3.6393225,9.427764e-08,7.4355808e-06,1.7166138e-05,-1.692772e-05,3.6828597,0.0053742975,3.6963685,3.6393278,0.11428369,0.05604445,0.19098285,0.0052622715,0.19970959363285967,0.05999577214520083,0.27425523198668733,0.09302615467820417,0.35634685738624555,0.03257858125675742,0.39656189100496303,0.29750898032682077,0.6186060649627659,0.05792161860785606,0.701200781473473,0.5613689916889841,0.17673256626742795,0.05317250449903689,0.24419168369658298,0.08214159813905085
