dataset,prediction_method,class,loss_metric,loss_function,lr,beta_1,monitor_metric,monitor_mode,restore_best,features,sample_rate,noise_rate,label_noise_rate,epochs,batch_size,data_length_time,repetitions,n_h_block,n_train_h_block,n_valid_h_block,n_test_h_block,h_moving_step,segments_time,segments_overlap,inner_classifier,calibration,M,datetime,running_time,n_params,decision_time,decision_overlap,Core_pesl_mean,Core_pesl_std,Core_pesl_max,Core_pesl_min,Core_mse_mean,Core_mse_std,Core_mse_max,Core_mse_min,Core_accuracy_mean,Core_accuracy_std,Core_accuracy_max,Core_accuracy_min,Core_precision_mean,Core_precision_std,Core_precision_max,Core_precision_min,Core_recall_mean,Core_recall_std,Core_recall_max,Core_recall_min,Core_f1_mean,Core_f1_std,Core_f1_max,Core_f1_min,MV_pesl_mean,MV_pesl_std,MV_pesl_max,MV_pesl_min,MV_esl_mean,MV_esl_std,MV_esl_max,MV_esl_min,MV_ll_mean,MV_ll_std,MV_ll_max,MV_ll_min,MV_accuracy_mean,MV_accuracy_std,MV_accuracy_max,MV_accuracy_min,MV_precision_mean,MV_precision_std,MV_precision_max,MV_precision_min,MV_recall_mean,MV_recall_std,MV_recall_max,MV_recall_min,MV_f1_mean,MV_f1_std,MV_f1_max,MV_f1_min,MS_pesl_mean,MS_pesl_std,MS_pesl_max,MS_pesl_min,MS_esl_mean,MS_esl_std,MS_esl_max,MS_esl_min,MS_ll_mean,MS_ll_std,MS_ll_max,MS_ll_min,MS_accuracy_mean,MS_accuracy_std,MS_accuracy_max,MS_accuracy_min,MS_precision_mean,MS_precision_std,MS_precision_max,MS_precision_min,MS_recall_mean,MS_recall_std,MS_recall_max,MS_recall_min,MS_f1_mean,MS_f1_std,MS_f1_max,MS_f1_min,validation_metric_ms_pesl_mean,validation_metric_ms_pesl_std,validation_metric_ms_pesl_max,validation_metric_ms_pesl_min,calibration_metric_ECE_mean,calibration_metric_ECE_std,calibration_metric_ECE_max,calibration_metric_ECE_min,calibration_metric_ACE_mean,calibration_metric_ACE_std,calibration_metric_ACE_max,calibration_metric_ACE_min,calibration_metric_MCE_mean,calibration_metric_MCE_std,calibration_metric_MCE_max,calibration_metric_MCE_min,calibration_metric_MMCE_mean,calibration_metric_MMCE_std,calibration_metric_MMCE_max,calibration_metric_MMCE_min
/kaggle/input/spatio-temporal-data/datasets/ConfLongDemo_JSI/,InCls:[UnCalibrated]_UQ:[Calibrated][Totall],5,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a35a099ad70>,0.0001,0.5,ms_pesl,min,True,"['x', 'y', 'z']",30,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,200,2024:05:03 16:15:53,22731 seconds,1489269,0:02:00,0,0.19853407,0.025677467,0.23951231,0.1704841,0.13117354046834326,0.008850248873820398,0.1455976343532433,0.12150144514850882,0.5787623066104078,0.10558719525536578,0.6938584153774027,0.4116268166901078,0.5846115437296056,0.10391500286129207,0.7025291776601118,0.4187818613557976,0.5862475987127719,0.0995408582711104,0.7012352768568101,0.4284149153907924,0.58033251796461,0.10188744828699746,0.6990411336092455,0.41733096439137596,0.07808939,0.050717253,0.14865668,0.022140294,0.05384697274102449,0.03051087182648541,0.1050203266765525,0.022140293656527175,0.53767184647502,0.2505611474215806,0.977335236520294,0.2924832507354763,0.8484848484848485,0.13551927136362363,1.0,0.6363636363636364,0.8583333333333334,0.13043729868748774,1.0,0.7,0.8555555555555556,0.12272623352430287,1.0,0.6666666666666667,0.8374603174603176,0.13790755353951875,1.0,0.6466666666666666,0.14309864,0.027770303,0.18277143,0.111328475,0.12128046462651833,0.010401681663205988,0.13913505025511325,0.11132846766702215,1.194744097896187,0.09834348669949147,1.3668521740619382,1.1001699576065282,0.8636363636363636,0.11439143083743558,1.0,0.7272727272727273,0.875,0.114564392373896,1.0,0.7,0.8722222222222222,0.10076865081787251,1.0,0.7666666666666667,0.8541269841269842,0.11852254575546275,1.0,0.7333333333333333,0.12047582,0.005095588,0.12806343,0.11235253,0.22912457334769853,0.09728585625712312,0.334657238708155,0.07661558543775096,0.1946702178719837,0.056178039481521114,0.2664966941319521,0.11235162699050241,0.40488308074695506,0.06922271045565515,0.48193502853745995,0.2869952893547012,0.2177808551214319,0.09408269718594844,0.3201029275195571,0.07305057416215885
/kaggle/input/spatio-temporal-data/datasets/ConfLongDemo_JSI/,InCls:[UnCalibrated]_UQ:[UnCalibrated][Totall],5,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a35a099ad70>,0.0001,0.5,ms_pesl,min,True,"['x', 'y', 'z']",30,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,200,2024:05:03 16:15:53,22731 seconds,1489269,0:02:00,0,0.19853668,0.025657244,0.23945007,0.17049329,0.1311761509139967,0.008852751694976574,0.14561042252926812,0.12151063841763403,0.5787623066104078,0.10544763268709727,0.6938584153774027,0.4120956399437412,0.5846211049617454,0.10384708683816991,0.7025291776601118,0.4191649339433239,0.5862967827605908,0.09937175859221568,0.7012352768568101,0.4289277359036129,0.5803438082391327,0.10178402423188017,0.6990411336092455,0.4177343940313918,0.08111159,0.05887559,0.1647287,0.019793542,0.05202068197278553,0.03237419462623245,0.10654688595252568,0.019793542575391475,0.5173629669074326,0.2699162825875009,0.993925980326404,0.2645987296350891,0.8181818181818182,0.17407765595569782,1.0,0.5454545454545454,0.8300000000000001,0.16227548592850782,1.0,0.58,0.8277777777777778,0.1544604308273094,1.0,0.6,0.8087301587301589,0.17148184063604643,1.0,0.5476190476190477,0.14113747,0.028532023,0.1827706,0.109464146,0.11931928641162703,0.01162676184917567,0.13913424437544733,0.10816528491729437,1.1756711137489815,0.1084978753510795,1.3653288851390608,1.0733187849306534,0.8636363636363636,0.11439143083743558,1.0,0.7272727272727273,0.875,0.114564392373896,1.0,0.7,0.8722222222222222,0.10076865081787251,1.0,0.7666666666666667,0.8541269841269842,0.11852254575546275,1.0,0.7333333333333333,0.12047582,0.005095588,0.12806343,0.11235253,0.2293352932762515,0.09690514864605115,0.33467185090698104,0.07707999623609826,0.19480312557900112,0.055003917339217695,0.2663614045811223,0.11637016974053341,0.4040020012308425,0.06981607955695837,0.4803093779934854,0.28395571724984425,0.2177803224303659,0.09396531581248282,0.3200938830650379,0.07348217980902849
/kaggle/input/spatio-temporal-data/datasets/ConfLongDemo_JSI/,InCls:[Calibrated]_UQ:[Calibrated][Totall],5,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a35a099ad70>,0.0001,0.5,ms_pesl,min,True,"['x', 'y', 'z']",30,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,200,2024:05:03 16:15:53,22731 seconds,1489269,0:02:00,0,0.19841729,0.02709673,0.24076407,0.16850829,0.13105675167989717,0.010291259937279727,0.1469243803650308,0.11952563182815386,0.5786841694014689,0.10554483102730954,0.6938584153774027,0.4116268166901078,0.5845440306855106,0.10388653673393528,0.7025291776601118,0.4187818613557976,0.5861537019991568,0.09949553063902054,0.7012352768568101,0.4284149153907924,0.5802615566204239,0.10185987721968266,0.6990411336092455,0.41733096439137596,0.07809091,0.050717298,0.14865668,0.022140294,0.053848497283788314,0.03051071086753599,0.1050203266765525,0.022140293656527175,0.5377292075898755,0.25055358698378005,0.977335236520294,0.2924832507354763,0.8484848484848485,0.13551927136362363,1.0,0.6363636363636364,0.8583333333333334,0.13043729868748774,1.0,0.7,0.8555555555555556,0.12272623352430287,1.0,0.6666666666666667,0.8374603174603176,0.13790755353951875,1.0,0.6466666666666666,0.14678496,0.03594636,0.20563184,0.10919411,0.12011829240649857,0.011589912306253378,0.13910376781376985,0.10919409461899193,1.1876991848839962,0.11164292205322544,1.3733833610763064,1.0823613835090546,0.8333333333333334,0.1610628153444644,1.0,0.5454545454545454,0.8383333333333334,0.15920810978785668,1.0,0.58,0.8444444444444444,0.14098419489388356,1.0,0.6,0.820952380952381,0.16334096886220412,1.0,0.5476190476190477,0.12047582,0.005095588,0.12806343,0.11235253,0.1992507422144086,0.09602139729460736,0.30640495260081496,0.05627548154591953,0.10287908215404538,0.039195793019316916,0.13868290891198815,0.045195741874669335,0.2731593385020256,0.11772012549368369,0.4017004378738194,0.09732884030233957,0.19447432577435161,0.09850087992066871,0.30351895427099196,0.042138878656048075
/kaggle/input/spatio-temporal-data/datasets/ConfLongDemo_JSI/,InCls:[Calibrated]_UQ:[UnCalibrated][Totall],5,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a35a099ad70>,0.0001,0.5,ms_pesl,min,True,"['x', 'y', 'z']",30,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,200,2024:05:03 16:15:53,22731 seconds,1489269,0:02:00,0,0.19840705,0.027081441,0.24068952,0.16851266,0.1310590285799638,0.010291396179555616,0.14692485264247582,0.11952999353341374,0.5787623066104078,0.10544763268709727,0.6938584153774027,0.4120956399437412,0.5846211049617454,0.10384708683816991,0.7025291776601118,0.4191649339433239,0.5862967827605908,0.09937175859221568,0.7012352768568101,0.4289277359036129,0.5803438082391327,0.10178402423188017,0.6990411336092455,0.4177343940313918,0.08111159,0.05887559,0.1647287,0.019793542,0.05202068197278553,0.03237419462623245,0.10654688595252568,0.019793542575391475,0.5173629669074326,0.2699162825875009,0.993925980326404,0.2645987296350891,0.8181818181818182,0.17407765595569782,1.0,0.5454545454545454,0.8300000000000001,0.16227548592850782,1.0,0.58,0.8277777777777778,0.1544604308273094,1.0,0.6,0.8087301587301589,0.17148184063604643,1.0,0.5476190476190477,0.1455317,0.036916494,0.20593123,0.10768712,0.11886502677352477,0.012892951761110561,0.13992090990646444,0.1064993740000447,1.176358779464875,0.12339424132465002,1.3816759857491052,1.0589830237424351,0.8333333333333334,0.1610628153444644,1.0,0.5454545454545454,0.8383333333333334,0.15920810978785668,1.0,0.58,0.8444444444444444,0.14098419489388356,1.0,0.6,0.820952380952381,0.16334096886220412,1.0,0.5476190476190477,0.12047582,0.005095588,0.12806343,0.11235253,0.19908191673055928,0.09631786359165644,0.30640508922622955,0.05455645390703706,0.10673391105419877,0.045342423940441766,0.15805048105873637,0.03600715926001981,0.2728417290283904,0.11749636788085867,0.40111357501873046,0.09732830234789175,0.19451165467335926,0.09842854865949172,0.30351171261895904,0.042463808843031234
/kaggle/input/spatio-temporal-data/datasets/ConfLongDemo_JSI/,InCls:[Calibrated]_UQ:[Calibrated][Data],5,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a35a099ad70>,0.0001,0.5,ms_pesl,min,True,"['x', 'y', 'z']",30,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,200,2024:05:03 16:15:53,22731 seconds,1489269,0:02:00,0,0.19841729,0.02709673,0.24076407,0.16850829,0.13105675167989717,0.010291259937279727,0.1469243803650308,0.11952563182815386,0.5786841694014689,0.10554483102730954,0.6938584153774027,0.4116268166901078,0.5845440306855106,0.10388653673393528,0.7025291776601118,0.4187818613557976,0.5861537019991568,0.09949553063902054,0.7012352768568101,0.4284149153907924,0.5802615566204239,0.10185987721968266,0.6990411336092455,0.41733096439137596,0.087511666,0.05274365,0.18055354,0.028438656,0.05842076357440873,0.029302256532000366,0.10782627842479084,0.028438654422633717,0.5859143002300436,0.24358024292884817,1.0137485197039526,0.35360082725491687,0.8181818181818182,0.14845392380504108,1.0,0.5454545454545454,0.8222222222222223,0.15801625170364322,1.0,0.55,0.8222222222222223,0.13698697784375505,1.0,0.5666666666666667,0.8041269841269841,0.1477896266540235,1.0,0.5466666666666666,0.14972946,0.029642105,0.19336739,0.11309233,0.12306280027907125,0.010994138779087639,0.14116932095615128,0.1130923205852984,1.2154266685326813,0.10731864092401094,1.3943128143356667,1.1174436800157244,0.8333333333333334,0.1221554204287659,1.0,0.6363636363636364,0.8438888888888889,0.12457953976634792,1.0,0.6799999999999999,0.8444444444444444,0.09938079899999065,1.0,0.7,0.8198412698412699,0.1215102951467759,1.0,0.6476190476190476,0.12047582,0.005095588,0.12806343,0.11235253,0.1992507422144086,0.09602139729460736,0.30640495260081496,0.05627548154591953,0.10287908215404538,0.039195793019316916,0.13868290891198815,0.045195741874669335,0.2731593385020256,0.11772012549368369,0.4017004378738194,0.09732884030233957,0.19447432577435161,0.09850087992066871,0.30351895427099196,0.042138878656048075
/kaggle/input/spatio-temporal-data/datasets/ConfLongDemo_JSI/,InCls:[Calibrated]_UQ:[UnCalibrated][Data],5,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a35a099ad70>,0.0001,0.5,ms_pesl,min,True,"['x', 'y', 'z']",30,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,200,2024:05:03 16:15:53,22731 seconds,1489269,0:02:00,0,0.19840705,0.027081441,0.24068952,0.16851266,0.1310590285799638,0.010291396179555616,0.14692485264247582,0.11952999353341374,0.5787623066104078,0.10544763268709727,0.6938584153774027,0.4120956399437412,0.5846211049617454,0.10384708683816991,0.7025291776601118,0.4191649339433239,0.5862967827605908,0.09937175859221568,0.7012352768568101,0.4289277359036129,0.5803438082391327,0.10178402423188017,0.6990411336092455,0.4177343940313918,0.086515754,0.056811918,0.18060723,0.024611603,0.055000613608455505,0.03121639570426146,0.10787996808777937,0.0246116063250875,0.55091154117423,0.2620459359106226,1.0137803712338551,0.30773181356314144,0.8030303030303031,0.1610628153444644,1.0,0.5454545454545454,0.8022222222222223,0.1669072337897852,1.0,0.55,0.811111111111111,0.14358719981466764,1.0,0.5666666666666667,0.7876190476190476,0.15843432749883327,1.0,0.5466666666666666,0.1452957,0.03246068,0.19276185,0.110810526,0.12105327828561706,0.012218929959987992,0.1411033238852615,0.1093169351825329,1.1966461883415402,0.11820918371203232,1.3937498604886864,1.0841507091322566,0.8484848484848485,0.13551927136362363,1.0,0.6363636363636364,0.855,0.13462912017836262,1.0,0.6799999999999999,0.8611111111111112,0.1145307118227128,1.0,0.7,0.8376190476190476,0.13768823437978028,1.0,0.6476190476190476,0.12047582,0.005095588,0.12806343,0.11235253,0.19908191673055928,0.09631786359165644,0.30640508922622955,0.05455645390703706,0.10673391105419877,0.045342423940441766,0.15805048105873637,0.03600715926001981,0.2728417290283904,0.11749636788085867,0.40111357501873046,0.09732830234789175,0.19451165467335926,0.09842854865949172,0.30351171261895904,0.042463808843031234
/kaggle/input/spatio-temporal-data/datasets/ConfLongDemo_JSI/,InCls:[Calibrated]_UQ:[Calibrated][Model],5,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a35a099ad70>,0.0001,0.5,ms_pesl,min,True,"['x', 'y', 'z']",30,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,200,2024:05:03 16:15:53,22731 seconds,1489269,0:02:00,0,0.19841729,0.02709673,0.24076407,0.16850829,0.13105675167989717,0.010291259937279727,0.1469243803650308,0.11952563182815386,0.5786841694014689,0.10554483102730954,0.6938584153774027,0.4116268166901078,0.5845440306855106,0.10388653673393528,0.7025291776601118,0.4187818613557976,0.5861537019991568,0.09949553063902054,0.7012352768568101,0.4284149153907924,0.5802615566204239,0.10185987721968266,0.6990411336092455,0.41733096439137596,0.07193048,0.0565591,0.15920916,0.012278811,0.045263814530847296,0.03278528290182474,0.10102734449245886,0.012278811118553445,0.44500316150851854,0.2729376451209331,0.9290807170901444,0.17660727857368227,0.8333333333333334,0.15227084274425592,1.0,0.6363636363636364,0.8527777777777779,0.1334779308525996,1.0,0.7,0.8388888888888889,0.1393326244887161,1.0,0.6666666666666666,0.8219047619047619,0.1525138309527933,1.0,0.6466666666666666,0.14000493,0.03666783,0.19242659,0.101130016,0.11333827449263807,0.012800788981707672,0.1342447969804142,0.10113002077375301,1.126227478349547,0.12054911310988174,1.3278873083371991,1.0115603629101697,0.8333333333333334,0.15227084274425592,1.0,0.6363636363636364,0.8527777777777779,0.1334779308525996,1.0,0.7,0.8388888888888889,0.1393326244887161,1.0,0.6666666666666666,0.8219047619047619,0.1525138309527933,1.0,0.6466666666666666,0.12047582,0.005095588,0.12806343,0.11235253,0.1992507422144086,0.09602139729460736,0.30640495260081496,0.05627548154591953,0.10287908215404538,0.039195793019316916,0.13868290891198815,0.045195741874669335,0.2731593385020256,0.11772012549368369,0.4017004378738194,0.09732884030233957,0.19447432577435161,0.09850087992066871,0.30351895427099196,0.042138878656048075
/kaggle/input/spatio-temporal-data/datasets/ConfLongDemo_JSI/,InCls:[Calibrated]_UQ:[UnCalibrated][Model],5,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a35a099ad70>,0.0001,0.5,ms_pesl,min,True,"['x', 'y', 'z']",30,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,200,2024:05:03 16:15:53,22731 seconds,1489269,0:02:00,0,0.19840705,0.027081441,0.24068952,0.16851266,0.1310590285799638,0.010291396179555616,0.14692485264247582,0.11952999353341374,0.5787623066104078,0.10544763268709727,0.6938584153774027,0.4120956399437412,0.5846211049617454,0.10384708683816991,0.7025291776601118,0.4191649339433239,0.5862967827605908,0.09937175859221568,0.7012352768568101,0.4289277359036129,0.5803438082391327,0.10178402423188017,0.6990411336092455,0.4177343940313918,0.08885547,0.052405417,0.1814676,0.030374289,0.05976455855399881,0.028990065176867762,0.10874031034933677,0.03037428657698258,0.5998836494063974,0.24263434280896004,1.026713425645834,0.3712903987279834,0.8181818181818182,0.14845392380504108,1.0,0.5454545454545454,0.8222222222222223,0.15801625170364322,1.0,0.55,0.8222222222222223,0.13698697784375505,1.0,0.5666666666666667,0.8041269841269841,0.1477896266540235,1.0,0.5466666666666666,0.15294601,0.0326816,0.20000273,0.11418846,0.1238551111765478,0.010876278383215532,0.14182091495199303,0.11415270253604491,1.2230727907353336,0.10657934456495181,1.4011393522911566,1.1274664327585784,0.8181818181818182,0.13886593015017695,1.0,0.6363636363636364,0.8355555555555556,0.12883619612554062,1.0,0.6799999999999999,0.8277777777777778,0.11772011166898384,1.0,0.6666666666666667,0.8076190476190477,0.13214893450918294,1.0,0.6476190476190476,0.12047582,0.005095588,0.12806343,0.11235253,0.19908191673055928,0.09631786359165644,0.30640508922622955,0.05455645390703706,0.10673391105419877,0.045342423940441766,0.15805048105873637,0.03600715926001981,0.2728417290283904,0.11749636788085867,0.40111357501873046,0.09732830234789175,0.19451165467335926,0.09842854865949172,0.30351171261895904,0.042463808843031234
/kaggle/input/spatio-temporal-data/datasets/ConfLongDemo_JSI/,InCls:[Calibrated]_UQ:[-][No],5,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a35a099ad70>,0.0001,0.5,ms_pesl,min,True,"['x', 'y', 'z']",30,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,200,2024:05:03 16:15:53,22731 seconds,1489269,0:02:00,0,0.19840705,0.027081441,0.24068952,0.16851266,0.1310590285799638,0.010291396179555616,0.14692485264247582,0.11952999353341374,0.5787623066104078,0.10544763268709727,0.6938584153774027,0.4120956399437412,0.5846211049617454,0.10384708683816991,0.7025291776601118,0.4191649339433239,0.5862967827605908,0.09937175859221568,0.7012352768568101,0.4289277359036129,0.5803438082391327,0.10178402423188017,0.6990411336092455,0.4177343940313918,0.089852124,0.0520677,0.18208079,0.03206916,0.06076120858059273,0.028664197403922374,0.10935350502878598,0.03206916009869477,0.6093710099755167,0.24105042831668538,1.033727241026412,0.3855633487996538,0.8181818181818182,0.14845392380504108,1.0,0.5454545454545454,0.8222222222222223,0.15801625170364322,1.0,0.55,0.8222222222222223,0.13698697784375505,1.0,0.5666666666666667,0.8041269841269841,0.1477896266540235,1.0,0.5466666666666666,0.15592231,0.03625052,0.21490225,0.11504664,0.12440716753802288,0.010737289669654261,0.14217497063646145,0.11471644292935675,1.2282808902406226,0.10551715984588386,1.404797960803704,1.1335893579886624,0.8030303030303031,0.1610628153444644,1.0,0.5454545454545454,0.8022222222222223,0.1669072337897852,1.0,0.55,0.811111111111111,0.14358719981466764,1.0,0.5666666666666667,0.7876190476190476,0.15843432749883327,1.0,0.5466666666666666,0.12047582,0.005095588,0.12806343,0.11235253,0.19908191673055928,0.09631786359165644,0.30640508922622955,0.05455645390703706,0.10673391105419877,0.045342423940441766,0.15805048105873637,0.03600715926001981,0.2728417290283904,0.11749636788085867,0.40111357501873046,0.09732830234789175,0.19451165467335926,0.09842854865949172,0.30351171261895904,0.042463808843031234
/kaggle/input/spatio-temporal-data/datasets/ConfLongDemo_JSI/,InCls:[UnCalibrated]_UQ:[-][No],5,pesl,<keras.src.losses.losses.CategoricalCrossentropy object at 0x7a35a099ad70>,0.0001,0.5,ms_pesl,min,True,"['x', 'y', 'z']",30,100,0.0,50,32,-1,10,10,5,2,3,1,0:00:03,0.75,CNN_L,BetaCalibration,200,2024:05:03 16:15:53,22731 seconds,1489269,0:02:00,0,0.19853668,0.025657244,0.23945007,0.17049329,0.1311761509139967,0.008852751694976574,0.14561042252926812,0.12151063841763403,0.5787623066104078,0.10544763268709727,0.6938584153774027,0.4120956399437412,0.5846211049617454,0.10384708683816991,0.7025291776601118,0.4191649339433239,0.5862967827605908,0.09937175859221568,0.7012352768568101,0.4289277359036129,0.5803438082391327,0.10178402423188017,0.6990411336092455,0.4177343940313918,0.089852124,0.0520677,0.18208079,0.03206916,0.06076120858059273,0.028664197403922374,0.10935350502878598,0.03206916009869477,0.6093710099755167,0.24105042831668538,1.033727241026412,0.3855633487996538,0.8181818181818182,0.14845392380504108,1.0,0.5454545454545454,0.8222222222222223,0.15801625170364322,1.0,0.55,0.8222222222222223,0.13698697784375505,1.0,0.5666666666666667,0.8041269841269841,0.1477896266540235,1.0,0.5466666666666666,0.14988017,0.024541486,0.1848888,0.11747658,0.12563774748973042,0.009101330409380996,0.1412524304987433,0.11747659122083057,1.2366645464313522,0.08796900434141385,1.390069255670927,1.1563281347553325,0.8484848484848485,0.10050378152592118,1.0,0.7272727272727273,0.8638888888888889,0.10471153791650423,1.0,0.7,0.8555555555555556,0.08534606386520673,1.0,0.7666666666666667,0.8363492063492064,0.10218240869154806,1.0,0.7333333333333333,0.12047582,0.005095588,0.12806343,0.11235253,0.2293352932762515,0.09690514864605115,0.33467185090698104,0.07707999623609826,0.19480312557900112,0.055003917339217695,0.2663614045811223,0.11637016974053341,0.4040020012308425,0.06981607955695837,0.4803093779934854,0.28395571724984425,0.2177803224303659,0.09396531581248282,0.3200938830650379,0.07348217980902849
